,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant_url,Restaurant_ownership,url links
11,https://s3-media0.fl.yelpcdn.com/bphoto/goMWPVTPKw77XVqgz8oISQ/l.jpg,The Flying Monkey Grill Bar,"2095 Berlin Tpke Newington, CT 06111",(860) 436-5144,373 reviews,"American (New), Cocktail Bars, Wine Bars",Mon Closed Tue 12:00 PM - 9:00 PM Open now Wed 12:00 PM - 9:00 PM Thu 12:00 PM - 10:00 PM Fri 12:00 PM - 10:00 PM Sat 12:00 PM - 10:30 PM Sun 10:30 AM - 2:30 PM 3:00 PM - 8:00 PM,4 star rating,http://www.theflyingmonkeygril…,Unclaimed,https://www.yelp.com/biz/the-flying-monkey-grill-bar-newington
12,https://s3-media0.fl.yelpcdn.com/bphoto/aWANjOWMXDzA-vZThIW0FQ/l.jpg,Sonic Drive-In,"90 Buckland St Manchester, CT 06042",(860) 646-4599,131 reviews,"Fast Food, Burgers, Ice Cream & Frozen Yogurt",Mon 10:00 AM - 11:00 PM Tue 10:00 AM - 11:00 PM Open now Wed 10:00 AM - 11:00 PM Thu 10:00 AM - 11:00 PM Fri 10:00 AM - 12:00 AM (Next day) Sat 10:00 AM - 12:00 AM (Next day) Sun 10:00 AM - 11:00 PM,2 star rating,http://www.sonicdrivein.com,Claimed,https://www.yelp.com/adredir?ad_business_id=uwXAH1iVvQlx4p7KsWrMCw&campaign_id=YF-Z-ajNgww3j6RaVbDQNw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsonic-drive-in-manchester-2&request_id=c6360d1012ed6141&signature=a9bb3660f02795fb7ea5c50d36c4f410182af7b58d53a2f48d49b32e686f498b&slot=0
13,https://s3-media0.fl.yelpcdn.com/bphoto/l4Jqerwt8GLA3QHbLsl9aw/l.jpg,M Town Wing,"170 Main St Ste 1 Middletown, CT 06457",(860) 852-6990,3 reviews,"Chicken Wings, Burgers, Fish & Chips",Mon 11:00 AM - 10:00 PM Tue Closed Closed now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 11:00 PM Sat 11:00 AM - 11:00 PM Sun 11:00 AM - 10:00 PM,3.5 star rating,https://www.mtownwing.com,Claimed,https://www.yelp.com/adredir?ad_business_id=sxUFgEzfE78bIwS7eQEUeA&campaign_id=tM4UT6tGRY9H-8e_yCgpgw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fm-town-wing-middletown&request_id=21ddb4ed33766960&signature=2854260052da98b6cbe9a5de8bac89f6e7d74a3947d2e61b2f5212dbebf11917&slot=0
14,https://s3-media0.fl.yelpcdn.com/bphoto/nu2wtv1rpvsni5_iHrPJIw/l.jpg,Aguacate Mexican Food,"165 E River Dr East Hartford, CT 06108",(475) 529-6178,"Food Trucks,","Food Trucks, Mexican",Mon 6:30 AM - 7:00 PM Tue 10:30 AM - 7:00 PM Open now Wed 10:30 AM - 7:00 PM Thu 10:30 AM - 7:00 PM Fri 10:30 AM - 7:00 PM Sat 10:30 AM - 7:00 PM Sun Closed,3.5 star rating,https://www.mtownwing.com,Claimed,https://www.yelp.com/adredir?ad_business_id=8toPWD98FhRIrNVutb0G2w&campaign_id=f8PWEToYqWE8Omfx0DXMXQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Faguacate-mexican-food-east-hartford&request_id=21ddb4ed33766960&signature=9d139bc36b9ca912d01529fd485ccffebe11df04e7b4edea999df9ce9e9b1e96&slot=1
16,https://s3-media0.fl.yelpcdn.com/bphoto/XQsr9GAG7ZSOQGi0gBW0cQ/l.jpg,Nummy,"1160 New Britain Ave West Hartford, CT 06110",(860) 880-1985,279 reviews,"Asian Fusion, Noodles, Hot Pot",Mon Closed Tue 11:00 AM - 9:30 PM Open now Wed 11:00 AM - 9:30 PM Thu 11:00 AM - 9:30 PM Fri 11:00 AM - 10:30 PM Sat 11:00 AM - 10:30 PM Sun 11:00 AM - 9:30 PM,4.5 star rating,http://nummy.com,Claimed,https://www.yelp.com/biz/nummy-west-hartford-3
17,https://s3-media0.fl.yelpcdn.com/bphoto/Sgi5meOqDIGXhuqNy3bp2w/l.jpg,Banh Meee,"126 Ann Uccello St Hartford, CT 06106",(860) 880-2264,110 reviews,"Vietnamese, Bubble Tea, Noodles",Mon 11:00 AM - 2:00 PM Tue 11:00 AM - 8:00 PM Open now Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun Closed,4.5 star rating,http://www.banhmeee.com,Claimed,https://www.yelp.com/biz/banh-meee-hartford
18,https://s3-media0.fl.yelpcdn.com/bphoto/hVTJVwtCQTRx9lI7V3sKWg/l.jpg,Fornarelli’s Ristorante & Bar,"283 Asylum St Hartford, CT 06103",(860) 244-2016,24 reviews,"Bars, Italian",Mon Closed Tue 3:00 PM - 9:00 PM Open now Wed 3:00 PM - 9:00 PM Thu 3:00 PM - 9:00 PM Fri 3:00 PM - 10:00 PM Sat 3:00 PM - 10:00 PM Sun Closed,4.5 star rating,http://www.fornarellis.com,Unclaimed,https://www.yelp.com/biz/fornarelli-s-ristorante-and-bar-hartford
19,https://s3-media0.fl.yelpcdn.com/bphoto/BRL7c_5TOYunNpbjZPnz2g/l.jpg,The Capital Grille,"44 Front St Hartford, CT 06103",(860) 244-0075,398 reviews,"Steakhouses, Seafood, Wine Bars",Mon 11:30 AM - 9:00 PM Tue 11:30 AM - 9:00 PM Open now Wed 11:30 AM - 9:00 PM Thu 11:30 AM - 9:00 PM Fri 11:30 AM - 10:00 PM Sat 4:00 PM - 10:00 PM Sun 4:00 PM - 9:00 PM,4.5 star rating,https://TheCapitalGrille.com,Claimed,https://www.yelp.com/biz/the-capital-grille-hartford-2
20,https://s3-media0.fl.yelpcdn.com/bphoto/euYKDD9VMa-ScyBfHqYlNQ/l.jpg,Zohara,"991 Farmington Ave West Hartford, CT 06107",(860) 955-0300,666 reviews,Mediterranean,Mon 11:30 AM - 10:00 PM Tue 11:30 AM - 10:00 PM Open now Wed 11:30 AM - 10:00 PM Thu 11:30 AM - 10:00 PM Fri 11:30 AM - 11:00 PM Sat 11:30 AM - 11:00 PM Sun 11:00 AM - 9:00 PM,4.5 star rating,https://zoharact.com,Claimed,https://www.yelp.com/biz/zohara-west-hartford
21,https://s3-media0.fl.yelpcdn.com/bphoto/c6Bo9G9h0ehNRPIYjzWN8A/l.jpg,Rooster Co.,"1076 Main St Newington, CT 06111",(860) 757-3969,724 reviews,"American (New), Bars, Breakfast & Brunch",Mon 11:30 AM - 9:00 PM Tue 11:30 AM - 9:00 PM Open now Wed 11:30 AM - 9:00 PM Thu 11:30 AM - 10:00 PM Fri 11:30 AM - 10:00 PM Sat 11:30 AM - 10:00 PM Sun 10:30 AM - 2:00 PM 3:00 PM - 8:00 PM,4.5 star rating,http://www.roostercompany.net/…,Claimed,https://www.yelp.com/biz/rooster-co-newington-3
22,https://s3-media0.fl.yelpcdn.com/bphoto/26kcnw9P-h6JV_3qeoSmrg/l.jpg,Twisted Italian Cafe,"1400 Park St Hartford, CT 06106",(860) 470-6988,53 reviews,"Italian, Salad, Sandwiches",Mon Closed Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 8:00 PM,5 star rating,https://www.twisteditaliancafe…,Claimed,https://www.yelp.com/biz/twisted-italian-cafe-hartford
23,https://s3-media0.fl.yelpcdn.com/bphoto/_Wc9m57_qMhK7jW98HQRpg/l.jpg,The Mill on the River,"989 Ellington Rd South Windsor, CT 06074",(860) 289-7929,389 reviews,"American (Traditional), Bars, Venues & Event Spaces",Mon Closed Tue 12:00 PM - 2:00 PM 5:00 PM - 8:30 PM Open now Wed 12:00 PM - 2:00 PM 5:00 PM - 8:30 PM Thu 12:00 PM - 2:00 PM 5:00 PM - 8:30 PM Fri 12:00 PM - 2:00 PM 5:00 PM - 9:30 PM Sat 12:00 PM - 9:30 PM Sun 11:00 AM - 2:00 PM 3:00 PM - 8:00 PM,4 star rating,https://www.themillontheriver.…,Claimed,https://www.yelp.com/biz/the-mill-on-the-river-south-windsor
24,https://s3-media0.fl.yelpcdn.com/bphoto/PnTZINDNQ2Ok92TaszTQtw/l.jpg,J Gilbert's Wood-Fired Steaks & Seafood,"185 Glastonbury Blvd Glastonbury, CT 06033",(860) 659-0409,714 reviews,"Steakhouses, Bars, Seafood",Mon 4:00 PM - 9:00 PM Tue 4:00 PM - 9:00 PM Open now Wed 4:00 PM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 4:00 PM - 10:00 PM Sat 4:00 PM - 10:00 PM Sun 4:00 PM - 8:00 PM,4.5 star rating,http://www.jgilberts.com/,Claimed,https://www.yelp.com/biz/j-gilberts-wood-fired-steaks-and-seafood-glastonbury-2
25,https://s3-media0.fl.yelpcdn.com/bphoto/efCs68fNc8e1CpPUYhQzTA/l.jpg,Pokemoto - West Hartford,"970 Farmington Ave West Hartford, CT 06107",(860) 904-2429,"Poke,","Poke, Hawaiian, Bubble Tea",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:00 PM,4.5 star rating,https://www.pokemoto.com,Claimed,https://www.yelp.com/adredir?ad_business_id=RUyZAbzjoidcUUr2_fxvrw&campaign_id=_JEqDLkepxhnYOpiazZF7w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpokemoto-west-hartford-west-hartford-2&request_id=21ddb4ed33766960&signature=91785d8885651acc9a5e6dc4734fc4113f817ba2441cf0608a7a4b17bf608225&slot=0
26,https://s3-media0.fl.yelpcdn.com/bphoto/efCs68fNc8e1CpPUYhQzTA/l.jpg,Pokemoto - West Hartford,"970 Farmington Ave West Hartford, CT 06107",(860) 904-2429,"Poke,","Poke, Hawaiian, Bubble Tea",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:00 PM,4.5 star rating,https://www.pokemoto.com,Claimed,https://www.yelp.com/adredir?ad_business_id=RUyZAbzjoidcUUr2_fxvrw&campaign_id=_JEqDLkepxhnYOpiazZF7w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fpokemoto-west-hartford-west-hartford-2&request_id=e1b436fd4fdc39d8&signature=170186b45cfcfd10c31bc9efbbd97dfea7be09f320bbc03d96a7cd880f1d0bff&slot=0
27,https://s3-media0.fl.yelpcdn.com/bphoto/efCs68fNc8e1CpPUYhQzTA/l.jpg,Pokemoto - West Hartford,"970 Farmington Ave West Hartford, CT 06107",(860) 904-2429,"Poke,","Poke, Hawaiian, Bubble Tea",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:00 PM,4.5 star rating,https://www.pokemoto.com,Claimed,https://www.yelp.com/adredir?ad_business_id=sxUFgEzfE78bIwS7eQEUeA&campaign_id=tM4UT6tGRY9H-8e_yCgpgw&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fm-town-wing-middletown&request_id=e1b436fd4fdc39d8&signature=7831834d1c99fe3f9bfdd6720b8d0045ddae61fc230e4aa045bfb8e91302592d&slot=1
28,https://s3-media0.fl.yelpcdn.com/bphoto/PAeodIcB63P9sgy0QiB6zw/l.jpg,BIRDCODE Hot Chicken,"120 Park Rd West Hartford, CT 06119",(860) 206-1971,168 reviews,"Chicken Shop, Southern",Mon Closed Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,4.5 star rating,https://www.eatbirdcode.com,Claimed,https://www.yelp.com/biz/birdcode-hot-chicken-west-hartford
29,https://s3-media0.fl.yelpcdn.com/bphoto/CQjgT5pNMymTkxWQm9oluQ/l.jpg,The Charles,"161 Main St Wethersfield, CT 06109",(860) 785-8499,191 reviews,American (Traditional),Mon Closed Tue 11:30 AM - 11:00 PM Open now Wed 11:30 AM - 11:00 PM Thu 11:30 AM - 11:00 PM Fri 11:30 AM - 12:00 AM (Next day) Sat 11:30 AM - 12:00 AM (Next day) Sun 11:30 AM - 11:00 PM,4.5 star rating,https://thecharlesct.com,Claimed,https://www.yelp.com/biz/the-charles-wethersfield
30,https://s3-media0.fl.yelpcdn.com/bphoto/fERk7miFUX8o8vgYRAaIKA/l.jpg,Terreno,"1 Haynes St Bar PIÑA Hartford, CT 06103",(860) 904-2101,88 reviews,Italian,Mon Closed Tue Closed Closed now Wed 5:00 PM - 9:00 PM Thu 5:00 PM - 9:00 PM Fri 5:00 PM - 9:00 PM Sat 5:00 PM - 9:00 PM Sun Closed,4 star rating,http://www.terrenorestaurant.c…,Claimed,https://www.yelp.com/biz/terreno-hartford-2
31,https://s3-media0.fl.yelpcdn.com/bphoto/3DbMsx1jpOigGLHsHSv6Zg/l.jpg,The Half Door,"270 Sisson Ave Hartford, CT 06105",(860) 232-7827,317 reviews,"Gastropubs, American (Traditional)",Mon 4:00 PM - 12:00 AM (Next day) Tue 4:00 PM - 12:00 AM (Next day) Open now Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Sat 10:00 AM - 2:00 AM (Next day) Sun 10:00 AM - 12:00 AM (Next day),4 star rating,https://thehalfdoor.com,Claimed,https://www.yelp.com/biz/the-half-door-hartford
32,https://s3-media0.fl.yelpcdn.com/bphoto/-Vt6_Rgw63D9O222l5yC3w/l.jpg,Broasterant,"630 Park St Hartford, CT 06106",(860) 525-1155,61 reviews,Comfort Food,Mon 12:00 AM - 2:00 AM 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 2:00 AM (Next day) Fri 11:00 AM - 4:00 AM (Next day) Sat 12:00 PM - 4:00 AM (Next day) Sun 3:00 PM - 2:00 AM (Next day),4.5 star rating,https://thehalfdoor.com,Unclaimed,https://www.yelp.com/biz/broasterant-hartford
33,https://s3-media0.fl.yelpcdn.com/bphoto/zlx5B2rHC2zlt01CPcyjQQ/l.jpg,Jar + Bar,"179 Park Rd West Hartford, CT 06119",(860) 263-7030,55 reviews,Tapas Bars,Mon Closed Tue 4:00 PM - 1:00 AM (Next day) Open now Wed 4:00 PM - 1:00 AM (Next day) Thu 4:00 PM - 1:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Sat 4:00 PM - 2:00 AM (Next day) Sun 4:00 PM - 12:00 AM (Next day),4 star rating,https://www.jarbarct.com,Claimed,https://www.yelp.com/biz/jar-bar-west-hartford
34,https://s3-media0.fl.yelpcdn.com/bphoto/RH094DzoPTbKcXYlYxKqOg/l.jpg,Front Street Bistro,"39 Front St Hartford, CT 06103",(860) 422-7711,19 reviews,"Mediterranean, Bars",Mon 11:30 AM - 11:00 PM Tue 11:30 AM - 11:00 PM Open now Wed 11:30 AM - 11:00 PM Thu 11:30 AM - 11:00 PM Fri 11:30 AM - 11:00 PM Sat 11:30 AM - 11:00 PM Sun 11:30 AM - 9:00 PM,3.5 star rating,http://www.frontstreetbistro.c…,Unclaimed,https://www.yelp.com/biz/front-street-bistro-hartford-3
35,https://s3-media0.fl.yelpcdn.com/bphoto/yBkVHUREKBMYAq7UWADBkA/l.jpg,The Place 2 Be,"5 Constitution Plz Hartford, CT 06103",(860) 206-5115,188 reviews,Breakfast & Brunch,,4 star rating,http://www.place2bect.com,Unclaimed,https://www.yelp.com/biz/the-place-2-be-hartford-2
36,https://s3-media0.fl.yelpcdn.com/bphoto/Jn-NvAGILaGPHN1lVLpa2g/l.jpg,Agave Grill,"100 Allyn St Hartford, CT 06103",(860) 882-1557,394 reviews,"Mexican, Cocktail Bars",Mon 11:30 AM - 10:00 PM Tue 11:30 AM - 10:00 PM Open now Wed 11:30 AM - 10:00 PM Thu 11:30 AM - 10:00 PM Fri 11:30 AM - 11:00 PM Sat 11:30 AM - 11:00 PM Sun Closed,3.5 star rating,http://www.agavect.com,Claimed,https://www.yelp.com/biz/agave-grill-hartford
37,https://s3-media0.fl.yelpcdn.com/bphoto/_6UdhEwjnbtgb1Kw_U2Kjw/l.jpg,El Rinconcito Peruano,"391 Main St Hartford, CT 06106",(860) 246-1792,13 reviews,"Peruvian, Salad, Seafood",Mon 8:00 AM - 8:00 PM Tue 8:00 AM - 8:00 PM Open now Wed 8:00 AM - 8:00 PM Thu 8:00 AM - 9:00 PM Fri 9:00 AM - 9:00 PM Sat 8:00 AM - 9:00 PM Sun 8:00 AM - 9:00 PM,4 star rating,http://www.agavect.com,Unclaimed,https://www.yelp.com/biz/el-rinconcito-peruano-hartford
38,https://s3-media0.fl.yelpcdn.com/bphoto/xPEqNC-GU3W276eV-hI54A/l.jpg,Iron Horse Sports Pub,"45 S Main St Farmington, CT 06032",(860) 673-0200,"Salad,","Salad, Soup, Pizza",Mon 10:30 AM - 10:00 PM Tue 10:30 AM - 10:00 PM Open now Wed 10:30 AM - 10:00 PM Thu 10:30 AM - 11:00 PM Fri 10:30 AM - 12:00 AM (Next day) Sat 10:30 AM - 12:00 AM (Next day) Sun 10:30 AM - 10:00 PM,4 star rating,https://www.ihsportspub.com,Claimed,https://www.yelp.com/adredir?ad_business_id=B8zuMo0m6tqh98GXBb9y_Q&campaign_id=dbSaLIH-F6JZ623uh6JMTQ&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Firon-horse-sports-pub-farmington&request_id=e1b436fd4fdc39d8&signature=5cc12a8c2da72015d85b198dbdd9905715e0bd5292002738a8078ed95b69a7f5&slot=0
39,https://s3-media0.fl.yelpcdn.com/bphoto/NwcA67tflbiX4-E6Zi9aiQ/l.jpg,Fleming’s Prime Steakhouse & Wine Bar,"44 S Main St West Hartford, CT 06107",(860) 676-9463,319 reviews,"Steakhouses, Wine Bars, Seafood",Mon 4:00 PM - 10:00 PM Tue 4:00 PM - 10:00 PM Open now Wed 4:00 PM - 10:00 PM Thu 4:00 PM - 10:00 PM Fri 4:00 PM - 10:00 PM Sat 4:00 PM - 10:00 PM Sun 4:00 PM - 9:00 PM,4 star rating,https://www.flemingssteakhouse…,Claimed,https://www.yelp.com/adredir?ad_business_id=DzRKuOf3afuSJJ-94vBU-g&campaign_id=KPTi93KmOKDiWQbeawAMVg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffleming-s-prime-steakhouse-and-wine-bar-west-hartford-2&request_id=ed8a02e5d3af9745&signature=b0bd1610d0cde382cb70ade988f73f94a3c919aab75d3dc476d623a07cf5b78e&slot=0
40,https://s3-media0.fl.yelpcdn.com/bphoto/l4Jqerwt8GLA3QHbLsl9aw/l.jpg,M Town Wing,"170 Main St Ste 1 Middletown, CT 06457",(860) 852-6990,3 reviews,"Chicken Wings, Burgers, Fish & Chips",Mon 11:00 AM - 10:00 PM Tue Closed Closed now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 11:00 PM Sat 11:00 AM - 11:00 PM Sun 11:00 AM - 10:00 PM,3.5 star rating,https://www.mtownwing.com,Claimed,https://www.yelp.com/adredir?ad_business_id=sxUFgEzfE78bIwS7eQEUeA&campaign_id=vsTiXx6zTcvxR6sSSncpMQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fm-town-wing-middletown&request_id=ed8a02e5d3af9745&signature=9bdcb7278a3484cfc938c63cc3be75c6a44461b4e61f57c37e2a8f76ff9d9f94&slot=1
41,https://s3-media0.fl.yelpcdn.com/bphoto/l4Jqerwt8GLA3QHbLsl9aw/l.jpg,M Town Wing,"170 Main St Ste 1 Middletown, CT 06457",(860) 852-6990,3 reviews,"Chicken Wings, Burgers, Fish & Chips",Mon 11:00 AM - 10:00 PM Tue Closed Closed now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 11:00 PM Sat 11:00 AM - 11:00 PM Sun 11:00 AM - 10:00 PM,3.5 star rating,https://www.mtownwing.com,Claimed,https://www.yelp.com/biz/republic-bloomfield-3
