,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant_url,Restaurant_ownership,url links
14,https://s3-media0.fl.yelpcdn.com/bphoto/HSq_FK0xAUBzI2KWyGN16Q/l.jpg,The Loft,"843 Front St Leavenworth, WA 98826",(509) 888-0231,163 reviews,"Bars, American (Traditional)",Mon Closed Tue Closed Wed 12:00 PM - 11:00 PM Thu 12:00 PM - 11:00 PM Fri 12:00 PM - 12:00 AM (Next day) Sat 12:00 PM - 12:00 AM (Next day) Closed now Sun 12:00 PM - 11:00 PM,3.5 star rating,http://www.bushelandbee.com,Claimed,https://www.yelp.com/biz/the-loft-leavenworth-2
15,https://s3-media0.fl.yelpcdn.com/bphoto/BIvCbC8N1QPlyAhP_KVY4w/l.jpg,First & Last Chance Tavern,"1200 E University Way Ellensburg, WA 98926",(509) 962-5999,2 reviews,Bars,,5 star rating,http://www.bushelandbee.com,Unclaimed,https://www.yelp.com/biz/first-and-last-chance-tavern-ellensburg
16,https://s3-media0.fl.yelpcdn.com/bphoto/AqP7ZKvj1pmXIsJdkoPWig/l.jpg,Club Crow,"108 1/2 Cottage Ave Cashmere, WA 98815",(509) 782-3001,21 reviews,"Bars, American (Traditional), Pool Halls",Mon 10:00 AM - 2:00 AM (Next day) Tue 10:00 AM - 2:00 AM (Next day) Wed 10:00 AM - 2:00 AM (Next day) Thu 10:00 AM - 2:00 AM (Next day) Fri 10:00 AM - 2:00 AM (Next day) Sat 10:00 AM - 2:00 AM (Next day) Closed now Sun 10:00 AM - 2:00 AM (Next day),4.5 star rating,http://Clubcrowcashmere.com,Claimed,https://www.yelp.com/biz/club-crow-cashmere
17,https://s3-media0.fl.yelpcdn.com/bphoto/aD8G925buR5emipAHM5YMw/l.jpg,97 Rock House,"3003 US Hwy 97 Peshastin, WA 98847",(509) 470-9470,54 reviews,"Coffee & Tea, Beer Bar",Mon 8:00 AM - 5:00 PM Tue 8:00 AM - 5:00 PM Wed 8:00 AM - 5:00 PM Thu 8:00 AM - 5:00 PM Fri 8:00 AM - 5:00 PM Sat 8:00 AM - 5:00 PM Open now Sun 8:00 AM - 5:00 PM,5 star rating,http://www.97rockhouse.com,Unclaimed,https://www.yelp.com/biz/97-rock-house-peshastin-3
18,https://s3-media0.fl.yelpcdn.com/bphoto/5CIebqFm1msZaGr7td9ujA/l.jpg,Corks,"104 E Pennsylvania Ave Roslyn, WA 98941",(509) 649-5413,3 reviews,Wine Bars,Mon Closed Tue Closed Wed Closed Thu 2:00 AM - 9:00 AM Fri 2:00 AM - 9:00 AM Sat 2:00 AM - 9:00 AM Open now Sun 12:00 PM - 6:00 PM,5 star rating,http://www.97rockhouse.com,Unclaimed,https://www.yelp.com/biz/corks-roslyn
19,https://s3-media0.fl.yelpcdn.com/bphoto/DlXxwVKnnYnJyYEBZRaWQA/l.jpg,Nodding Donkey Bar,"1518 W University Way Ellensburg, WA 98926",(509) 925-1957,6 reviews,"Bars, American (Traditional)",Mon Closed Tue 3:30 PM - 10:00 PM Wed 11:30 AM - 11:00 PM Thu 11:30 AM - 11:00 PM Fri 11:30 AM - 12:00 AM (Next day) Sat 11:30 AM - 12:00 AM (Next day) Closed now Sun 11:30 AM - 11:00 PM,4.5 star rating,http://www.97rockhouse.com,Unclaimed,https://www.yelp.com/biz/nodding-donkey-bar-ellensburg
20,https://s3-media0.fl.yelpcdn.com/bphoto/saZbvN7QV6m8TdnE_Oye1A/l.jpg,München Haus,"709 Front St Leavenworth, WA 98826",(509) 548-1158,1413 reviews,"German, Hot Dogs, Beer Gardens",Mon 11:00 AM - 10:00 PM Tue 11:00 AM - 10:00 PM Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Closed now Sun 11:00 AM - 10:00 PM,4.5 star rating,https://munchenhaus.com,Claimed,https://www.yelp.com/biz/m%C3%BCnchen-haus-leavenworth-5
21,https://s3-media0.fl.yelpcdn.com/bphoto/atntGLIrjfSVjfHpuhjJnQ/l.jpg,Roslyn Roadhouse,"204 W Pennsylvania Ave Roslyn, WA 98941",(509) 649-3125,22 reviews,"American (Traditional), Breakfast & Brunch, Beer Bar",,3 star rating,https://munchenhaus.com,Unclaimed,https://www.yelp.com/biz/roslyn-roadhouse-roslyn
22,https://s3-media0.fl.yelpcdn.com/bphoto/dWHAls__deDRtrzlTj4T6A/l.jpg,The Coal Chute Cafe and Pub,"719 S 1st St Roslyn, WA 98941",(509) 649-5317,142 reviews,"Cafes, Pubs, American (Traditional)",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 8:00 AM - 9:00 PM Open now Sun 8:00 AM - 9:00 PM,4 star rating,https://www.coalchute.cafe,Claimed,https://www.yelp.com/biz/the-coal-chute-cafe-and-pub-roslyn
23,https://s3-media0.fl.yelpcdn.com/bphoto/Fme5wDRQuq1CLIjMrz_enw/l.jpg,Blue Spirits Distilling & Events Center,"1310 Highway 2 Leavenworth, WA 98826",(708) 256-7542,29 reviews,"Cocktail Bars, Venues & Event Spaces",Mon 12:00 PM - 6:00 PM Tue 12:00 PM - 6:00 PM Wed 12:00 PM - 6:00 PM Thu 12:00 PM - 6:00 PM Fri 12:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Closed now Sun 12:00 PM - 6:00 PM,4.5 star rating,http://www.bluespiritsdistilli…,Claimed,https://www.yelp.com/adredir?ad_business_id=CGCLGnynpAuWprlsKTNvlQ&campaign_id=CNZljlr--7ikamh-GFRaFg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblue-spirits-distilling-and-events-center-leavenworth&request_id=c556a25f8eb16583&signature=9669d0edec7d3a11acca910b11f2819fe7d33e5bb3e79c7aa59eafac3891ec10&slot=0
24,https://s3-media0.fl.yelpcdn.com/bphoto/8TNNbCErFjje-oRAJUfHiA/l.jpg,Snorting Elk,"33818 Crystal Moutain Blvd Alpine Inn Crystal Mountain, WA 98022",(360) 663-7798,64 reviews,"Pubs, Pizza",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Closed now Sun 11:00 AM - 9:00 PM,4 star rating,http://www.crystalhotels.com/t…,Claimed,https://www.yelp.com/biz/snorting-elk-crystal-mountain
27,https://s3-media0.fl.yelpcdn.com/bphoto/SXI0DZd0xTCHemwH1sYF8A/l.jpg,Cottage Cafe & Fireside Lounge,"911 E 1st St Cle Elum, WA 98922",(509) 674-2922,297 reviews,"Bakeries, Lounges, American (Traditional)",Mon 6:00 AM - 10:00 PM Tue 6:00 AM - 10:00 PM Wed 6:00 AM - 10:00 PM Thu 6:00 AM - 10:00 PM Fri 6:00 AM - 10:00 PM Sat 6:00 AM - 10:00 PM Open now Sun 6:00 AM - 10:00 PM,4.5 star rating,http://www.cottagecafecleelum.…,Claimed,https://www.yelp.com/biz/cottage-cafe-and-fireside-lounge-cle-elum-2
28,https://s3-media0.fl.yelpcdn.com/bphoto/greYW_5zzLcYmyhNfopd6g/l.jpg,Curly's II,"108 Main St Kittitas, WA 98934",(509) 674-2922,3 reviews,Bars,,4.5 star rating,http://www.cottagecafecleelum.…,Unclaimed,https://www.yelp.com/biz/curlys-ii-kittitas
29,https://s3-media0.fl.yelpcdn.com/bphoto/-x_65ktZDseblh5qFzj2_Q/l.jpg,Dru Bru - Snoqualmie Pass,"10 Pass Life Way Ste 3 Snoqualmie Pass, WA 98068",(425) 434-0700,118 reviews,"Breweries, Beer Bar, Cideries",Mon 12:00 PM - 9:00 PM Tue 4:00 PM - 9:00 PM Wed 12:00 PM - 9:00 PM Thu 12:00 PM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Closed now Sun 11:00 AM - 9:00 PM,4.5 star rating,http://drubru.com,Claimed,https://www.yelp.com/biz/dru-bru-snoqualmie-pass-snoqualmie-pass-2
30,https://s3-media0.fl.yelpcdn.com/bphoto/-PZtR6UYh_rljXU4urAx-Q/l.jpg,Basecamp Books & Bites,"110 W Pennsylvania Ave Roslyn, WA 98941",(509) 649-3821,133 reviews,"Bookstores, Bars, American (Traditional)",Mon 7:00 AM - 8:00 PM Tue 7:00 AM - 8:00 PM Wed 7:00 AM - 8:00 PM Thu 7:00 AM - 8:00 PM Fri 7:00 AM - 10:00 PM Sat 7:00 AM - 10:00 PM Open now Sun 7:00 AM - 8:00 PM,4 star rating,http://www.basecampbooks.com,Claimed,https://www.yelp.com/biz/basecamp-books-and-bites-roslyn-2
31,https://s3-media0.fl.yelpcdn.com/bphoto/zkC0ZfZqQkwvosU9hDO6HA/l.jpg,The Commonwealth,"10 Pass Life Way Ste 1 Snoqualmie Pass, WA 98068",(425) 434-0808,267 reviews,"Burgers, Sandwiches, Cocktail Bars",Mon Closed Tue Closed Wed 12:00 PM - 8:00 PM Thu 12:00 PM - 8:00 PM Fri 11:30 AM - 8:30 PM Sat 11:30 AM - 8:30 PM Closed now Sun 11:30 AM - 8:00 PM,4 star rating,http://thepasslife.com,Claimed,https://www.yelp.com/biz/the-commonwealth-snoqualmie-pass-2
32,https://s3-media0.fl.yelpcdn.com/bphoto/66G4JKrljZsXd3SAcbIOfg/l.jpg,The Mule Cocktail Bar,"119 E 4th Ave Ellensburg, WA 98926",(509) 968-5558,27 reviews,Cocktail Bars,Mon Closed Tue 12:00 PM - 8:00 PM Wed Closed Thu 12:00 PM - 8:00 PM Fri 12:00 PM - 8:00 PM Sat 12:00 PM - 8:00 PM Closed now Sun Closed,4.5 star rating,https://www.themulecocktailbar…,Claimed,https://www.yelp.com/biz/the-mule-cocktail-bar-ellensburg
33,https://s3-media0.fl.yelpcdn.com/bphoto/RQ7VRbijFCbfacOssg7zqw/l.jpg,56 Degrees,"3600 Suncadia Trl Cle Elum, WA 98922",(509) 649-6474,22 reviews,"American (New), Beer Bar",Mon 3:00 PM - 9:00 PM Tue 3:00 PM - 9:00 PM Wed 3:00 PM - 9:00 PM Thu 3:00 PM - 9:00 PM Fri 3:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Closed now Sun 12:00 PM - 9:00 PM,2.5 star rating,https://www.destinationhotels.…,Unclaimed,https://www.yelp.com/biz/56-degrees-cle-elum
34,https://s3-media0.fl.yelpcdn.com/bphoto/Fme5wDRQuq1CLIjMrz_enw/l.jpg,Blue Spirits Distilling & Events Center,"1310 Highway 2 Leavenworth, WA 98826",(708) 256-7542,29 reviews,"Cocktail Bars, Venues & Event Spaces",Mon 12:00 PM - 6:00 PM Tue 12:00 PM - 6:00 PM Wed 12:00 PM - 6:00 PM Thu 12:00 PM - 6:00 PM Fri 12:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Closed now Sun 12:00 PM - 6:00 PM,4.5 star rating,http://www.bluespiritsdistilli…,Claimed,https://www.yelp.com/biz/blue-spirits-distilling-and-events-center-leavenworth
35,https://s3-media0.fl.yelpcdn.com/bphoto/Fme5wDRQuq1CLIjMrz_enw/l.jpg,Blue Spirits Distilling & Events Center,"1310 Highway 2 Leavenworth, WA 98826",(708) 256-7542,29 reviews,"Cocktail Bars, Venues & Event Spaces",Mon 12:00 PM - 6:00 PM Tue 12:00 PM - 6:00 PM Wed 12:00 PM - 6:00 PM Thu 12:00 PM - 6:00 PM Fri 12:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Closed now Sun 12:00 PM - 6:00 PM,4.5 star rating,http://www.bluespiritsdistilli…,Claimed,https://www.yelp.com/adredir?ad_business_id=CGCLGnynpAuWprlsKTNvlQ&campaign_id=CNZljlr--7ikamh-GFRaFg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblue-spirits-distilling-and-events-center-leavenworth&request_id=55772b96e0ccde3f&signature=57fd1384488a2997b20bebf84f1cb2e68044cbd4d92f85deffc0102bd9ae3c10&slot=0
36,https://s3-media0.fl.yelpcdn.com/bphoto/cokzEpye5IbiONhz2MIJ2g/l.jpg,Frontier Tavern,"111 W 4th Ave Ellensburg, WA 98926",(509) 925-9229,8 reviews,Sports Bars,,3.5 star rating,http://www.bluespiritsdistilli…,Unclaimed,https://www.yelp.com/biz/frontier-tavern-ellensburg
37,https://s3-media0.fl.yelpcdn.com/bphoto/tQ9R8P1vssWh-IPj0IR6Wg/l.jpg,Ducks and Drakes,"221 8th St Leavenworth, WA 98826",(509) 470-9824,155 reviews,"American (Traditional), Barbeque, Sports Bars",Mon 4:00 PM - 11:00 PM Tue 4:00 PM - 11:00 PM Wed 4:00 PM - 11:00 PM Thu 12:00 PM - 11:00 PM Fri 12:00 PM - 11:00 PM Sat 12:00 PM - 11:00 PM Closed now Sun 12:00 PM - 11:00 PM,3 star rating,http://www.ducksanddrakesleave…,Claimed,https://www.yelp.com/biz/ducks-and-drakes-leavenworth
38,https://s3-media0.fl.yelpcdn.com/bphoto/kF-1jA4jRaZM_DH8aUwQkQ/l.jpg,Wally's House Of Booze,"322 S Wenatchee Ave Wenatchee, WA 98801",(509) 663-1433,24 reviews,Dive Bars,Mon 9:00 AM - 2:00 AM (Next day) Tue 9:00 AM - 2:00 AM (Next day) Wed 9:00 AM - 2:00 AM (Next day) Thu 9:00 AM - 2:00 AM (Next day) Fri 9:00 AM - 2:00 AM (Next day) Sat 9:00 AM - 2:00 AM (Next day) Closed now Sun 9:00 AM - 2:00 AM (Next day),4 star rating,http://www.ducksanddrakesleave…,Unclaimed,https://www.yelp.com/biz/wallys-house-of-booze-wenatchee-3
39,https://s3-media0.fl.yelpcdn.com/bphoto/GHFevx-wBlKg7RMYi947oA/l.jpg,Old Mill Tavern,"10174 Main St Peshastin, WA 98847",(509) 470-9979,21 reviews,Bars,Mon Closed Tue 3:00 PM - 9:00 PM Wed 3:00 PM - 9:00 PM Thu 3:00 PM - 9:00 PM Fri 3:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Closed now Sun Closed,4 star rating,http://www.ducksanddrakesleave…,Claimed,https://www.yelp.com/biz/old-mill-tavern-peshastin
40,https://s3-media0.fl.yelpcdn.com/bphoto/_Wl3kG1gscqRNDUxkKuD1g/l.jpg,Timeout Saloon,"101 Main St Kittitas, WA 98934",(509) 968-9111,7 reviews,"Pool Halls, Beer Gardens",,3.5 star rating,http://www.ducksanddrakesleave…,Unclaimed,https://www.yelp.com/biz/timeout-saloon-kittitas
41,https://s3-media0.fl.yelpcdn.com/bphoto/05w_J2MhSBgHu_V9K2CslA/l.jpg,The Horseshoe Tavern,"106 W 3rd Ave Ellensburg, WA 98926",(509) 925-4044,11 reviews,Sports Bars,Mon 11:00 AM - 2:00 AM (Next day) Tue 11:00 AM - 2:00 AM (Next day) Wed 11:00 AM - 2:00 AM (Next day) Thu 11:00 AM - 2:00 AM (Next day) Fri 11:00 AM - 2:00 AM (Next day) Sat 11:00 AM - 2:00 AM (Next day) Closed now Sun 11:00 AM - 2:00 AM (Next day),3.5 star rating,http://www.ducksanddrakesleave…,Claimed,https://www.yelp.com/biz/the-horseshoe-tavern-ellensburg
42,https://s3-media0.fl.yelpcdn.com/bphoto/KB0eJg_tKjeW1kbpBjlrwA/l.jpg,Whiskey Pete's,"2006 The Summit At Snoqualmie Fl 3 Snoqualmie Pass, WA 98068",(425) 434-7669,8 reviews,"American (Traditional), Bars, Pizza",,3 star rating,http://www.ducksanddrakesleave…,Claimed,https://www.yelp.com/biz/whiskey-petes-snoqualmie-pass
43,https://s3-media0.fl.yelpcdn.com/bphoto/HLjxx8PtG2w9kQjm2y8iWA/l.jpg,Old World Pub,"900 Front St Leavenworth, WA 98826",(509) 548-7262,36 reviews,"American (New), Cocktail Bars, Steakhouses",Mon Closed Tue 4:00 PM - 10:00 PM Wed 4:00 PM - 10:00 PM Thu 4:00 PM - 10:00 PM Fri 4:00 PM - 10:00 PM Sat 12:00 PM - 10:00 PM Closed now Sun 12:00 PM - 10:00 PM,4.5 star rating,https://oldworldpub.squarespac…,Claimed,https://www.yelp.com/biz/old-world-pub-leavenworth
44,https://s3-media0.fl.yelpcdn.com/bphoto/swW0gm3WQDqzfVEnAB7KNA/l.jpg,The Wood Shed Restaurant & Lounge,"8590 State Route 410 Naches, WA 98937",(509) 658-2100,9 reviews,"American (Traditional), Lounges, Resorts",Mon Closed Tue Closed Wed 4:00 PM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 8:00 AM - 10:00 PM Sat 8:00 AM - 10:00 PM Open now Sun 8:00 AM - 9:00 PM,4 star rating,https://www.woodshedateagleroc…,Claimed,https://www.yelp.com/biz/the-wood-shed-restaurant-and-lounge-naches
45,https://s3-media0.fl.yelpcdn.com/bphoto/TU1DXrB1g5iJdfAdrurvAQ/l.jpg,Stein,"801 Front St Leavenworth, WA 98826",(509) 888-0220,221 reviews,"Beer Bar, American (Traditional), Sports Bars",Mon 11:00 AM - 9:00 PM Tue Closed Wed Closed Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Closed now Sun 11:00 AM - 9:00 PM,4 star rating,http://steinleavenworth.com,Claimed,https://www.yelp.com/biz/stein-leavenworth-2
46,https://s3-media0.fl.yelpcdn.com/bphoto/Fme5wDRQuq1CLIjMrz_enw/l.jpg,Blue Spirits Distilling & Events Center,"1310 Highway 2 Leavenworth, WA 98826",(708) 256-7542,29 reviews,"Cocktail Bars, Venues & Event Spaces",Mon 12:00 PM - 6:00 PM Tue 12:00 PM - 6:00 PM Wed 12:00 PM - 6:00 PM Thu 12:00 PM - 6:00 PM Fri 12:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Closed now Sun 12:00 PM - 6:00 PM,4.5 star rating,http://www.bluespiritsdistilli…,Claimed,https://www.yelp.com/adredir?ad_business_id=CGCLGnynpAuWprlsKTNvlQ&campaign_id=CNZljlr--7ikamh-GFRaFg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fblue-spirits-distilling-and-events-center-leavenworth&request_id=6c53432f254f8f91&signature=b3cdb626391dba3244ab2837d619eb9082fc26705e39e7d4a894ad367672e30a&slot=0
47,https://s3-media0.fl.yelpcdn.com/bphoto/9R_0RxTPEuYDyUBAYUjaEQ/l.jpg,Trav's Restaurant & Lounge,"20 N Wenatchee Ave Wenatchee, WA 98801",(509) 663-7814,7 reviews,"Dive Bars, American (Traditional), Karaoke",,4.5 star rating,http://www.bluespiritsdistilli…,Unclaimed,https://www.yelp.com/biz/travs-restaurant-and-lounge-wenatchee
48,https://s3-media0.fl.yelpcdn.com/bphoto/xuBsrb17cH0frLdVs2X2Rw/l.jpg,Colchuck's,"801 Front St Leavenworth, WA 98826",(509) 548-5074,612 reviews,"German, Bars, Burgers",Mon 12:00 PM - 9:00 PM Tue Closed Wed Closed Thu 12:00 PM - 9:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Closed now Sun 11:00 AM - 9:00 PM,4 star rating,http://www.colchucks.com,Claimed,https://www.yelp.com/biz/colchucks-leavenworth-2
49,https://s3-media0.fl.yelpcdn.com/bphoto/h32kiYwmFLkyTZbJI1WZmw/l.jpg,The Tav,"117 W 4th Ave Ellensburg, WA 98926",(509) 925-3939,161 reviews,"American (Traditional), Pubs",Mon 11:00 AM - 2:00 AM (Next day) Tue 11:00 AM - 2:00 AM (Next day) Wed 11:00 AM - 2:00 AM (Next day) Thu 11:00 AM - 2:00 AM (Next day) Fri 11:00 AM - 2:00 AM (Next day) Sat 11:00 AM - 2:00 AM (Next day) Closed now Sun 11:00 AM - 2:00 AM (Next day),4 star rating,http://www.colchucks.com,Claimed,https://www.yelp.com/biz/the-tav-ellensburg
