,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant_url,Restaurant_ownership,url links
44,https://s3-media0.fl.yelpcdn.com/bphoto/YSTXJnjpYLpl74xsgxxifg/l.jpg,Planet of the Tapes,"640 Barret Ave Louisville, KY 40204",(502) 742-1003,13 reviews,"Comedy Clubs, Lounges",Mon 6:00 PM - 12:00 AM (Next day) Tue 6:00 PM - 12:00 AM (Next day) Wed 6:00 PM - 12:00 AM (Next day) Open now Thu 6:00 PM - 12:00 AM (Next day) Fri 6:00 PM - 2:00 AM (Next day) Sat 6:00 PM - 2:00 AM (Next day) Sun 6:00 PM - 2:00 AM (Next day),5 star rating,https://www.planetofthetapes.b…,Unclaimed,https://www.yelp.com/biz/planet-of-the-tapes-louisville?osq=Bars
46,https://s3-media0.fl.yelpcdn.com/bphoto/VkBog9R3QcRRwkrSuRWXyw/l.jpg,Frank's Whiskey Place,"331 E Market St Louisville, KY 40202",(502) 333-0738,12 reviews,Whiskey Bars,Mon Closed Tue 3:00 PM - 2:00 AM (Next day) Wed 3:00 PM - 2:00 AM (Next day) Open now Thu 3:00 PM - 2:00 AM (Next day) Fri 3:00 PM - 2:00 AM (Next day) Sat 3:00 PM - 2:00 AM (Next day) Sun 3:00 PM - 12:00 AM (Next day),4 star rating,https://www.planetofthetapes.b…,Claimed,https://www.yelp.com/adredir?ad_business_id=2N0k147qF321jrZqTNBWKQ&campaign_id=TsTDFyShPd7xwRbMz27z6w&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffranks-whiskey-place-louisville&request_id=19d99ad812e11a39&signature=1081bcd0b606d8679c37945defb6bcc9731714e33c595db83f9272071149bd41&slot=0
47,https://s3-media0.fl.yelpcdn.com/bphoto/qIm81dA1uAhZB48UOghunA/l.jpg,Barrels & Billets,"800 W Main St Louisville, KY 40202",(877) 855-7468,12 reviews,"Distilleries, Whiskey Bars",Mon 11:00 AM - 6:00 PM Tue Closed Wed Closed Closed now Thu 11:00 AM - 6:00 PM Fri 11:00 AM - 7:00 PM Sat 11:00 AM - 7:00 PM Sun 1:00 AM - 6:00 PM,4.5 star rating,http://www.barrelsandbillets.c…,Claimed,https://www.yelp.com/adredir?ad_business_id=1X49A1XUBehdhjpajUkikQ&campaign_id=km18Ye0SLyOMzesdcm4cDA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbarrels-and-billets-louisville&request_id=c028b2ecb706ed7b&signature=93cac25386932eb1ce43e53c19e1dd7f6f99299810a2321ffdaf7008a0d9dce3&slot=0
48,https://s3-media0.fl.yelpcdn.com/bphoto/vM_ZLoC3UOEiGQTOByRyBQ/l.jpg,Michter's Fort Nelson Distillery,"801 West Main St Louisville, KY 40202",(502) 389-4290,97 reviews,"Distilleries, Cocktail Bars, Whiskey Bars",Mon Closed Tue Closed Wed 10:00 AM - 8:00 PM Open now Thu 10:00 AM - 8:00 PM Fri 10:00 AM - 11:00 PM Sat 10:00 AM - 11:00 PM Sun 12:30 PM - 6:00 PM,4.5 star rating,http://www.michters.com,Claimed,https://www.yelp.com/adredir?ad_business_id=pQYWtJCtmxWnZ7uGwmM_JA&campaign_id=FhudZkeNSoW9nOgKOYEDhQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fmichters-fort-nelson-distillery-louisville&request_id=c028b2ecb706ed7b&signature=bae6275669b8000c1ddbe66416a3bb9fa4cbfed5927dfc7fd29c1e02ef66e900&slot=1
49,https://s3-media0.fl.yelpcdn.com/bphoto/cxVXklGzdDqlYM6XTETpuw/l.jpg,Nowhere Bar Louisville,"1133 Bardstown Rd Louisville, KY 40204",(502) 451-0466,91 reviews,"Bars, Dance Clubs, Karaoke",Mon Closed Tue 5:00 PM - 2:00 AM (Next day) Wed 5:00 PM - 2:00 AM (Next day) Open now Thu 5:00 PM - 3:00 AM (Next day) Fri 5:00 PM - 3:00 AM (Next day) Sat 3:00 PM - 3:00 AM (Next day) Sun 3:00 PM - 2:00 AM (Next day),3 star rating,http://nowherelouisville.com/,Unclaimed,https://www.yelp.com/biz/nowhere-bar-louisville-louisville?osq=Bars
51,https://s3-media0.fl.yelpcdn.com/bphoto/QzKTtpshD-m9Iwp2yJ_4EQ/l.jpg,The Back Door,"1250 Bardstown Rd Louisville, KY 40204",(502) 451-0659,231 reviews,"Pool Halls, Dive Bars, American (Traditional)",Mon 2:00 PM - 4:00 AM (Next day) Tue 2:00 PM - 4:00 AM (Next day) Wed 2:00 PM - 4:00 AM (Next day) Open now Thu 2:00 PM - 4:00 AM (Next day) Fri 2:00 PM - 4:00 AM (Next day) Sat 1:00 PM - 4:00 AM (Next day) Sun 1:00 PM - 4:00 AM (Next day),4 star rating,http://www.thebackdoorlouisvil…,Claimed,https://www.yelp.com/biz/the-back-door-louisville?osq=Bars
53,https://s3-media0.fl.yelpcdn.com/bphoto/JOUFdxmljz_mYiW3dMmVuA/l.jpg,Ovrdrive,"112 W Jefferson St Louisville, KY 40202",(502) 653-5853,31 reviews,"Pizza, Cocktail Bars",Mon 2:00 PM - 11:00 PM Tue 2:00 PM - 11:00 PM Wed 2:00 PM - 11:00 PM Open now Thu 2:00 PM - 11:00 PM Fri 12:00 PM - 12:00 AM (Next day) Sat 12:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 8:00 PM,4.5 star rating,https://ovrdrivefun.com,Claimed,https://www.yelp.com/biz/ovrdrive-louisville?osq=Bars
55,https://s3-media0.fl.yelpcdn.com/bphoto/HTsN9bB0HNDDlXFOjPgoeg/l.jpg,3rd Turn Brewing,"10408 Watterson Trl Louisville, KY 40299",(502) 482-3373,134 reviews,"Breweries, Beer Bar",Mon Closed Tue 4:00 PM - 10:00 PM Wed 4:00 PM - 10:00 PM Open now Thu 4:00 PM - 10:00 PM Fri 4:00 PM - 12:00 AM (Next day) Sat 4:00 PM - 12:00 AM (Next day) Sun 4:00 PM - 10:00 PM,4.5 star rating,http://www.3rdturnbrewing.com/,Claimed,https://www.yelp.com/biz/3rd-turn-brewing-louisville?osq=Bars
58,https://s3-media0.fl.yelpcdn.com/bphoto/HjsPAkTLRx7Acfwam0reGw/l.jpg,Recbar,"10301 Taylorsville Rd Louisville, KY 40299",(502) 509-3033,365 reviews,"Bars, American (Traditional), Arcades",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Wed 11:00 AM - 12:00 AM (Next day) Open now Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 2:00 AM (Next day) Sat 11:00 AM - 2:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://recbarlouisville.com,Unclaimed,https://www.yelp.com/biz/recbar-louisville?osq=Bars
60,https://s3-media0.fl.yelpcdn.com/bphoto/6yRqcPxXxKm98JyWHwDa1g/l.jpg,High Horse,"1032 Story Ave Louisville, KY 40206",(502) 690-5020,27 reviews,Bars,Mon 2:00 PM - 4:00 AM (Next day) Tue 2:00 PM - 4:00 AM (Next day) Wed 2:00 PM - 4:00 AM (Next day) Open now Thu 2:00 PM - 4:00 AM (Next day) Fri 2:00 PM - 4:00 AM (Next day) Sat 2:00 PM - 4:00 AM (Next day) Sun 2:00 PM - 4:00 AM (Next day),4 star rating,https://www.highhorsebar.com,Unclaimed,https://www.yelp.com/biz/high-horse-louisville?osq=Bars
62,https://s3-media0.fl.yelpcdn.com/bphoto/cK5z795OeEXfbSY3XnQgHA/l.jpg,Neat Bourbon Bar & Bottle Shop,"1139 Bardstown Rd Louisville, KY 40204",(502) 690-3254,18 reviews,"Whiskey Bars, Cocktail Bars",Mon 12:00 PM - 12:00 AM (Next day) Tue 12:00 PM - 12:00 AM (Next day) Wed 12:00 PM - 12:00 AM (Next day) Open now Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Sat 11:00 AM - 12:00 AM (Next day) Sun 1:00 PM - 10:00 PM,4.5 star rating,http://www.neatbottlebar.com,Claimed,https://www.yelp.com/biz/neat-bourbon-bar-and-bottle-shop-louisville?osq=Bars
64,https://s3-media0.fl.yelpcdn.com/bphoto/UHl9MKOkUVz1xLFFTuH_TA/l.jpg,3rd Turn Oldham Gardens,"6300 Old Lagrange Rd Crestwood, KY 40014",(502) 482-3373,87 reviews,"Breweries, Beer Bar, Beer Gardens",Mon Closed Tue Closed Wed 4:00 PM - 10:00 PM Open now Thu 4:00 PM - 10:00 PM Fri 4:00 PM - 10:00 PM Sat 4:00 PM - 10:00 PM Sun Closed,4.5 star rating,http://3rdturnbrewing.com/inde…,Claimed,https://www.yelp.com/biz/3rd-turn-oldham-gardens-crestwood?osq=Bars
66,https://s3-media0.fl.yelpcdn.com/bphoto/qsG8VxU2TsQSa7KClmGkcQ/l.jpg,Holy Grale,"1034 Bardstown Rd Louisville, KY 40204",(502) 857-7457,507 reviews,Beer Gardens,Mon 5:00 PM - 10:00 PM Tue Closed Wed Closed Closed now Thu 5:00 PM - 10:00 PM Fri 2:00 PM - 11:00 PM Sat 2:00 PM - 11:00 PM Sun 2:00 PM - 10:00 PM,4.5 star rating,http://3rdturnbrewing.com/inde…,Claimed,https://www.yelp.com/biz/holy-grale-louisville?osq=Bars
68,https://s3-media0.fl.yelpcdn.com/bphoto/YgjmrQH98K7_35vBam4qHA/l.jpg,Stevie Ray's Blues Bar,"230 E Main St Louisville, KY 40202",(502) 582-9945,61 reviews,"Jazz & Blues, Bars, Music Venues",Mon Closed Tue 5:00 PM - 2:00 AM (Next day) Wed 5:00 PM - 2:00 AM (Next day) Open now Thu 5:00 PM - 2:00 AM (Next day) Fri 5:00 PM - 4:00 AM (Next day) Sat 5:00 PM - 4:00 AM (Next day) Sun 4:30 PM - 9:00 PM,3.5 star rating,http://www.stevieraysbluesbar.…,Unclaimed,https://www.yelp.com/biz/stevie-rays-blues-bar-louisville?osq=Bars
70,https://s3-media0.fl.yelpcdn.com/bphoto/8xdoK8qrhxLIcXrFrN-GVw/l.jpg,Watch Hill Proper,"11201 River Beauty Lp Louisville, KY 40059",(502) 230-1982,11 reviews,"Cocktail Bars, Whiskey Bars, Wine Bars",Mon Closed Tue 3:00 PM - 11:00 PM Wed 3:00 PM - 11:00 PM Open now Thu 3:00 PM - 11:00 PM Fri 3:00 PM - 12:00 AM (Next day) Sat 3:00 PM - 12:00 AM (Next day) Sun Closed,5 star rating,https://www.watchhillproper.co…,Claimed,https://www.yelp.com/adredir?ad_business_id=nLaVLhdy6G9ItHzTtlI7Dw&campaign_id=0SvcNraKOvCk_eH4Y3tgiw&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwatch-hill-proper-louisville&request_id=c028b2ecb706ed7b&signature=9bdaa03e536da8fd72974387ffe58a47ace446bc2f8df795f3f5967c7adce1d3&slot=0
71,https://s3-media0.fl.yelpcdn.com/bphoto/qIm81dA1uAhZB48UOghunA/l.jpg,Barrels & Billets,"800 W Main St Louisville, KY 40202",(877) 855-7468,12 reviews,"Distilleries, Whiskey Bars",Mon 11:00 AM - 6:00 PM Tue Closed Wed Closed Closed now Thu 11:00 AM - 6:00 PM Fri 11:00 AM - 7:00 PM Sat 11:00 AM - 7:00 PM Sun 1:00 AM - 6:00 PM,4.5 star rating,http://www.barrelsandbillets.c…,Claimed,https://www.yelp.com/adredir?ad_business_id=1X49A1XUBehdhjpajUkikQ&campaign_id=km18Ye0SLyOMzesdcm4cDA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fbarrels-and-billets-louisville&request_id=392e369b15e686f0&signature=c2c72fbad636b80bde654c297c8d457ca8e3c499317b5966cc8c030530cf4e6b&slot=0
