,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant url,Restaurant_ownership,url links
12,https://s3-media0.fl.yelpcdn.com/bphoto/HdwOI6fuhfzAnMzxPqse7A/l.jpg,Einstein Bros. Bagels,"10 Fort Eddy Rd Concord, NH 03301",(603) 225-9776,41 reviews,"Bagels, Breakfast & Brunch, Sandwiches",Mon 6:00 AM - 2:00 PM Tue 6:00 AM - 2:00 PM Closed now Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 2:00 PM Fri 6:00 AM - 2:00 PM Sat 6:00 AM - 2:00 PM Sun 6:00 AM - 2:00 PM,3 star rating,https://www.einsteinbros.com,Claimed,https://www.yelp.com/adredir?ad_business_id=B2iO0IbKr1dH7s9MKCqZrQ&campaign_id=Q0xn-FzaOC1CjgIqaqmW8Q&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feinstein-bros-bagels-concord&request_id=7f91e673bbf0e506&signature=d8a6591f5599f31cb372c1b10153bde327377689357bf4a275bab5c94344b65d&slot=0
13,https://s3-media0.fl.yelpcdn.com/bphoto/muK7iN7hObikwYuAR46yqQ/l.jpg,KFC,"18 Hall St Concord, NH 03301",(603) 224-5480,26 reviews,"Fast Food, Chicken Wings, Chicken Shop",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,1.5 star rating,https://www.kfc.com,Claimed,https://www.yelp.com/adredir?ad_business_id=niPLcHrN8lBKvHwktpnyIQ&campaign_id=faX0TXZgPLGGqCsDCuBQjA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fkfc-concord-10&request_id=a63fb76f574d7e12&signature=2967f114be5c2015a5ccdbba77d2a8d0f93fabde65f8f4cf3d7d1c9cc15866d7&slot=0
14,https://s3-media0.fl.yelpcdn.com/bphoto/pu-IzF6mKFjvz-Lu0Nr9ZQ/l.jpg,Firefly American Bistro & Bar,"22 Concord St Manchester, NH 03101",(877) 791-1780,365 reviews,"American (New), Cocktail Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 10:00 AM - 3:00 PM 4:00 PM - 9:00 PM Sun 10:00 AM - 3:00 PM 4:00 PM - 8:00 PM,4 star rating,http://www.fireflynh.com/,Claimed,https://www.yelp.com/adredir?ad_business_id=h4Ct8yAotEKKwEDePa8lLg&campaign_id=yvzGYY2KA4O08fWU-VuLUQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffirefly-american-bistro-and-bar-manchester-2&request_id=a63fb76f574d7e12&signature=ada29b2e40c6ce36015318080318bdecb7b8d20a0a5ebfa9146f75990d08bccb&slot=1
16,https://s3-media0.fl.yelpcdn.com/bphoto/TDcFUTF4iwNgAViN7l8kdg/l.jpg,Gordi's Fish & Steakhouse,"260 Main St Lincoln, NH 03251",(603) 745-6635,280 reviews,"Steakhouses, Seafood",,3.5 star rating,http://www.gordisfishandsteak.…,Claimed,https://www.yelp.com/biz/gordis-fish-and-steakhouse-lincoln?osq=restaurants
17,https://s3-media0.fl.yelpcdn.com/bphoto/6gHkzgHke_BR30lxprdU7w/l.jpg,La Vista,"22 S Mountain Dr Lincoln, NH 03251",(603) 745-7555,126 reviews,"Italian, Desserts, Wine Bars",Mon 5:00 PM - 9:00 PM Tue 5:00 PM - 9:00 PM Open now Wed Closed Thu 5:00 PM - 9:00 PM Fri 5:00 PM - 9:00 PM Sat 5:00 PM - 9:00 PM Sun 5:00 PM - 9:00 PM,3.5 star rating,http://www.lavistaitalian.com,Claimed,https://www.yelp.com/biz/la-vista-lincoln?osq=restaurants
18,https://s3-media0.fl.yelpcdn.com/bphoto/JmLU1ixAvnoUozNokkurWQ/l.jpg,Valley Pub & Restaurant,"29 Village Rd Level 1, Ste 2 Waterville Valley, NH 03215",(603) 960-9640,13 reviews,"American (Traditional), Burgers, Pubs",,2.5 star rating,http://www.lavistaitalian.com,Claimed,https://www.yelp.com/biz/valley-pub-and-restaurant-waterville-valley?osq=restaurants
19,https://s3-media0.fl.yelpcdn.com/bphoto/xj8dWaE0gbfczm7BX35yeA/l.jpg,The Depot at Cafe Lafayette,"3 Crossing At Riverplace Woodstock, NH 03262",(603) 745-3500,4 reviews,Tapas/Small Plates,Mon Closed Tue Closed Closed now Wed 4:30 PM - 9:00 PM Thu 4:30 PM - 9:00 PM Fri 4:30 PM - 9:30 PM Sat 4:30 PM - 9:30 PM Sun Closed,5 star rating,https://www.nhdinnertrain.com/…,Claimed,https://www.yelp.com/biz/the-depot-at-cafe-lafayette-woodstock?osq=restaurants
20,https://s3-media0.fl.yelpcdn.com/bphoto/9iDC79r4Cogo81XME9Itgg/l.jpg,The Moon Bakery and Cafe,"28 S Mountain Dr The Village Shops Lincoln, NH 03251",(603) 745-5013,50 reviews,"Breakfast & Brunch, Bakeries, Sandwiches",Mon 7:00 AM - 9:00 PM Tue 7:00 AM - 9:00 PM Open now Wed 7:00 AM - 9:00 PM Thu 7:00 AM - 9:00 PM Fri 7:00 AM - 9:00 PM Sat 7:00 AM - 9:00 PM Sun 7:00 AM - 9:00 PM,4 star rating,https://themoonnh.com,Claimed,https://www.yelp.com/biz/the-moon-bakery-and-cafe-lincoln?osq=restaurants
21,https://s3-media0.fl.yelpcdn.com/bphoto/wRuKEbuVqgV9ZGF_AKwPWA/l.jpg,Jimmy Seas Pan Pasta,"25 S Mountain Dr Fl 2 The Village Shops Lincoln, NH 03251",(603) 745-7308,31 reviews,"Italian, Seafood, Cocktail Bars",Mon 4:00 PM - 9:00 PM Tue 4:00 PM - 9:00 PM Open now Wed 4:00 PM - 9:00 PM Thu 4:00 PM - 9:00 PM Fri 4:00 PM - 9:00 PM Sat 4:00 PM - 9:00 PM Sun 4:00 PM - 9:00 PM,4 star rating,http://jimmyseaspanpastas.com,Unclaimed,https://www.yelp.com/biz/jimmy-seas-pan-pasta-lincoln?osq=restaurants
22,https://s3-media0.fl.yelpcdn.com/bphoto/JBrq-tq9tFux8qTlHcIGtg/l.jpg,Thai 9,"151 Main St Lincoln, NH 03251",(603) 745-2033,210 reviews,Thai,Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu Closed Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,4 star rating,https://www.thai9nh.com,Unclaimed,https://www.yelp.com/biz/thai-9-lincoln?osq=restaurants
23,https://s3-media0.fl.yelpcdn.com/bphoto/bf9X8JfOIcvEB28IDzdZNw/l.jpg,La Hacienda Mexicana Restaurant,"29 Village Rd Waterville Valley, NH 03215",(603) 726-5293,57 reviews,Mexican,Mon 11:00 AM - 10:00 PM Tue 11:00 AM - 10:00 PM Open now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 11:00 PM Sat 11:00 AM - 11:00 PM Sun 11:00 AM - 10:00 PM,3 star rating,https://www.thai9nh.com,Claimed,https://www.yelp.com/biz/la-hacienda-mexicana-restaurant-waterville-valley?osq=restaurants
24,https://s3-media0.fl.yelpcdn.com/bphoto/YDWalGeyViyEG2jEZkOlJA/l.jpg,Cafe Lafayette Dinner Train,"RR 112 Lincoln, NH 03251",(603) 745-3500,67 reviews,American (New),Mon Closed Tue Closed Closed now Wed 4:30 PM - 9:00 PM Thu 4:30 PM - 9:00 PM Fri 4:30 PM - 9:00 PM Sat 4:30 PM - 9:30 PM Sun Closed,3.5 star rating,http://www.nhdinnertrain.com,Claimed,https://www.yelp.com/biz/cafe-lafayette-dinner-train-lincoln-3?osq=restaurants
25,https://s3-media0.fl.yelpcdn.com/bphoto/7XnhxC0u3kjUNNxI6jCQmQ/l.jpg,CJ's Penalty Box,"11 Pollard Rd Rte 112 Lincoln, NH 03251",(603) 745-4899,44 reviews,Sandwiches,Mon 4:00 PM - 9:00 PM Tue Closed Closed now Wed Closed Thu 4:00 PM - 9:00 PM Fri 4:00 PM - 9:00 PM Sat 12:00 PM - 9:00 PM Sun 12:00 PM - 9:00 PM,4.5 star rating,http://www.kancamaguslodge.com…,Unclaimed,https://www.yelp.com/biz/cjs-penalty-box-lincoln?osq=restaurants
26,https://s3-media0.fl.yelpcdn.com/bphoto/HdwOI6fuhfzAnMzxPqse7A/l.jpg,Einstein Bros. Bagels,"10 Fort Eddy Rd Concord, NH 03301",(603) 225-9776,41 reviews,"Bagels, Breakfast & Brunch, Sandwiches",Mon 6:00 AM - 2:00 PM Tue 6:00 AM - 2:00 PM Closed now Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 2:00 PM Fri 6:00 AM - 2:00 PM Sat 6:00 AM - 2:00 PM Sun 6:00 AM - 2:00 PM,3 star rating,https://www.einsteinbros.com,Claimed,https://www.yelp.com/adredir?ad_business_id=B2iO0IbKr1dH7s9MKCqZrQ&campaign_id=j-GpC1DtoCT3b1xupe-l5g&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feinstein-bros-bagels-concord&request_id=a63fb76f574d7e12&signature=7dfec003fc2252e4216c8f0d97e7fd572305b7a3baa2c1995e2938d8369b0452&slot=0
27,https://s3-media0.fl.yelpcdn.com/bphoto/pu-IzF6mKFjvz-Lu0Nr9ZQ/l.jpg,Firefly American Bistro & Bar,"22 Concord St Manchester, NH 03101",(877) 791-1780,365 reviews,"American (New), Cocktail Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 10:00 AM - 3:00 PM 4:00 PM - 9:00 PM Sun 10:00 AM - 3:00 PM 4:00 PM - 8:00 PM,4 star rating,http://www.fireflynh.com/,Claimed,https://www.yelp.com/adredir?ad_business_id=h4Ct8yAotEKKwEDePa8lLg&campaign_id=yvzGYY2KA4O08fWU-VuLUQ&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffirefly-american-bistro-and-bar-manchester-2&request_id=404fbc3ad499ef9c&signature=17c5748aafe2f883908e0716a342bef15e52d0d5bf83942fc8df136563346859&slot=0
29,https://s3-media0.fl.yelpcdn.com/bphoto/D2zMCOocrEddvkbyCSVuPw/l.jpg,Dave & Buster's,"1500 S Willow St Ste 120 Manchester, NH 03103",(603) 506-3100,30 reviews,"Bars, American (Traditional), Arcades",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Open now Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 1:00 AM (Next day) Sat 11:00 AM - 1:00 AM (Next day) Sun 11:00 AM - 12:00 AM (Next day),2.5 star rating,https://www.daveandbusters.com,Claimed,https://www.yelp.com/adredir?ad_business_id=V5tEFEP3L2jWjtzkObD8Yg&campaign_id=SeNSU0bN6YNWlkdTS924qg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fdave-and-busters-manchester-10&request_id=404fbc3ad499ef9c&signature=f744beb502dd270f96f453d3d9ae86de5aa111b71ca173c9414d54174c78b4b8&slot=1
30,https://s3-media0.fl.yelpcdn.com/bphoto/KsoKx9_TN4ktdOcsZPTUgw/l.jpg,Babes Blue Ox at Loon Mountain,"60 Loon Mountain Rd Lincoln, NH 03251",(603) 745-8111,3 reviews,"Comfort Food, Pubs, American (New)",,3.5 star rating,https://www.daveandbusters.com,Unclaimed,https://www.yelp.com/biz/babes-blue-ox-at-loon-mountain-lincoln?osq=restaurants
31,https://s3-media0.fl.yelpcdn.com/bphoto/EQZtCprzXImuaZdwano6mQ/l.jpg,Benton's Sugar Shack,"2010 Rt 175 Thornton, NH 03285",(603) 726-3867,131 reviews,Breakfast & Brunch,Mon Closed Tue Closed Closed now Wed Closed Thu 7:00 AM - 12:00 PM Fri 7:00 AM - 12:00 PM Sat 7:00 AM - 2:00 PM Sun 7:00 AM - 2:00 PM,4.5 star rating,http://www.bentonssugarshack.c…,Unclaimed,https://www.yelp.com/biz/bentons-sugar-shack-thornton?osq=restaurants
32,https://s3-media0.fl.yelpcdn.com/bphoto/XSz-ZCV8WFkf6m972j9Q_Q/l.jpg,Brittany's Food and Spirits,"11 Pollard Rd Lincoln, NH 03251",(603) 745-4899,67 reviews,American (Traditional),,3.5 star rating,http://www.bentonssugarshack.c…,Unclaimed,https://www.yelp.com/biz/brittanys-food-and-spirits-lincoln-2?osq=restaurants
33,https://s3-media0.fl.yelpcdn.com/bphoto/NwVZ5PxzqRv-pyB5NyijNg/l.jpg,GH Pizza,"75 Main St Lincoln, NH 03251",(603) 745-6885,159 reviews,Pizza,Mon Closed Tue Closed Closed now Wed 3:00 PM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,4 star rating,http://www.bentonssugarshack.c…,Unclaimed,https://www.yelp.com/biz/gh-pizza-lincoln?osq=restaurants
34,https://s3-media0.fl.yelpcdn.com/bphoto/NwVZ5PxzqRv-pyB5NyijNg/l.jpg,GH Pizza,"75 Main St Lincoln, NH 03251",(603) 745-6885,159 reviews,Pizza,Mon Closed Tue Closed Closed now Wed 3:00 PM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,4 star rating,http://www.bentonssugarshack.c…,Unclaimed,https://www.yelp.com/biz/pub32-lincoln?osq=restaurants
35,https://s3-media0.fl.yelpcdn.com/bphoto/xIztYW4cqOqIsGyRXxps0g/l.jpg,Woodstock Inn Clement Room,"135 Main St North Woodstock, NH 03262",(603) 745-3951,64 reviews,Breakfast & Brunch,Mon 7:00 AM - 11:30 AM Tue 7:00 AM - 11:30 AM Closed now Wed 7:00 AM - 11:30 AM Thu 7:00 AM - 11:30 AM Fri 7:00 AM - 11:30 AM Sat 7:00 AM - 11:30 AM Sun 7:00 AM - 11:30 AM,4 star rating,http://www.WoodstockInnNH.com,Claimed,https://www.yelp.com/biz/woodstock-inn-clement-room-north-woodstock?osq=restaurants
36,https://s3-media0.fl.yelpcdn.com/bphoto/e3oqkMYf4narlJQFyWZCSA/l.jpg,Purple Tomato,"78 Main St Linwood Plz Lincoln, NH 03251",(603) 728-8356,70 reviews,"Farmers Market, Sandwiches, Grocery",Mon 10:00 AM - 5:00 PM Tue Closed Closed now Wed Closed Thu 10:00 AM - 5:00 PM Fri 10:00 AM - 5:00 PM Sat 10:00 AM - 5:00 PM Sun 10:00 AM - 5:00 PM,4.5 star rating,http://purpletomatofarmersmark…,Claimed,https://www.yelp.com/biz/purple-tomato-lincoln?osq=restaurants
37,https://s3-media0.fl.yelpcdn.com/bphoto/e3oqkMYf4narlJQFyWZCSA/l.jpg,Purple Tomato,"78 Main St Linwood Plz Lincoln, NH 03251",(603) 728-8356,70 reviews,"Farmers Market, Sandwiches, Grocery",Mon 10:00 AM - 5:00 PM Tue Closed Closed now Wed Closed Thu 10:00 AM - 5:00 PM Fri 10:00 AM - 5:00 PM Sat 10:00 AM - 5:00 PM Sun 10:00 AM - 5:00 PM,4.5 star rating,http://purpletomatofarmersmark…,Claimed,https://www.yelp.com/biz/el-charro-lincoln-2?osq=restaurants
38,https://s3-media0.fl.yelpcdn.com/bphoto/koL0Efs0wNdncebpgmyhQg/l.jpg,Flapjack's Pancake House,"149 Main St Lincoln, NH 03251",(603) 745-8226,423 reviews,Breakfast & Brunch,Mon 7:00 AM - 12:00 PM Tue Closed Closed now Wed Closed Thu 7:00 AM - 12:00 PM Fri 7:00 AM - 12:00 PM Sat 7:00 AM - 1:00 PM Sun 7:00 AM - 1:00 PM,4.5 star rating,http://www.flapjacks.biz,Unclaimed,https://www.yelp.com/biz/flapjacks-pancake-house-lincoln?osq=restaurants
39,https://s3-media0.fl.yelpcdn.com/bphoto/HdwOI6fuhfzAnMzxPqse7A/l.jpg,Einstein Bros. Bagels,"10 Fort Eddy Rd Concord, NH 03301",(603) 225-9776,41 reviews,"Bagels, Breakfast & Brunch, Sandwiches",Mon 6:00 AM - 2:00 PM Tue 6:00 AM - 2:00 PM Closed now Wed 6:00 AM - 2:00 PM Thu 6:00 AM - 2:00 PM Fri 6:00 AM - 2:00 PM Sat 6:00 AM - 2:00 PM Sun 6:00 AM - 2:00 PM,3 star rating,https://www.einsteinbros.com,Claimed,https://www.yelp.com/adredir?ad_business_id=B2iO0IbKr1dH7s9MKCqZrQ&campaign_id=Q0xn-FzaOC1CjgIqaqmW8Q&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Feinstein-bros-bagels-concord&request_id=24362b3f1e37a618&signature=fe8d8e851eba34145c0543bf03f534af9bc2e82cbd0b79dcd4c4f3182fba3922&slot=0
40,https://s3-media0.fl.yelpcdn.com/bphoto/dI-NWvavnCOZi3L6kqiHZQ/l.jpg,Wendy's,"106 Loudon Road Concord, NH 03301",(603) 224-1951,15 reviews,"Fast Food, Burgers",Mon 10:00 AM - 11:00 PM Tue 10:00 AM - 11:00 PM Open now Wed 10:00 AM - 11:00 PM Thu 10:00 AM - 11:00 PM Fri 10:00 AM - 12:00 AM (Next day) Sat 10:00 AM - 12:00 AM (Next day) Sun 10:00 AM - 11:00 PM,2 star rating,https://www.wendys.com,Claimed,https://www.yelp.com/adredir?ad_business_id=f3jP5-_n6bYkmXsVUgv7Sw&campaign_id=LxNwvuWxR4A68ZCV3Pp4lA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fwendys-concord-5&request_id=24362b3f1e37a618&signature=dc19837374a2baf1f9aac36f0c05dab287c07fb02dd1e3d02e05e7c26d4a5ef3&slot=1
41,https://s3-media0.fl.yelpcdn.com/bphoto/Gg9nBJGzCFgMUjtdfJp-lg/l.jpg,Sweetly Offbeat,"106 Loudon Road Concord, NH 03301",,1 review,"Bakeries, Gluten-Free",Mon 6:00 AM - 7:00 PM Tue 6:00 AM - 7:00 PM Closed now Wed 6:00 AM - 7:00 PM Thu 6:00 AM - 7:00 PM Fri 6:00 AM - 7:00 PM Sat 6:00 AM - 7:00 PM Sun 6:00 AM - 7:00 PM,5 star rating,https://www.wendys.com,Claimed,https://www.yelp.com/biz/sweetly-offbeat-lincoln?osq=restaurants
42,https://s3-media0.fl.yelpcdn.com/bphoto/54Mp2WBYH__101armRdcIw/l.jpg,Black Diamond Bar & Grille,"90 Loon Mountain Rd Mountain Club On Loon Resort Lincoln, NH 03251",(603) 745-2244,42 reviews,"Gastropubs, American (Traditional)",Mon 7:30 AM - 10:00 AM 12:00 PM - 9:00 PM Tue 7:30 AM - 10:00 AM 12:00 PM - 9:00 PM Open now Wed 7:30 AM - 10:00 AM 12:00 PM - 9:00 PM Thu 7:30 AM - 10:00 AM 12:00 PM - 9:00 PM Fri 7:30 AM - 10:00 AM 12:00 PM - 9:30 PM Sat 7:30 AM - 10:00 AM 12:00 PM - 9:00 PM Sun 8:00 AM - 10:30 AM 12:00 PM - 9:00 PM,2.5 star rating,http://www.mtnclub.com/dining,Unclaimed,https://www.yelp.com/biz/black-diamond-bar-and-grille-lincoln?osq=restaurants
