,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant_url,Restaurant_ownership,url links
72,https://s3-media0.fl.yelpcdn.com/bphoto/ZYn9p1y8IHwIPJA3fcS3dw/l.jpg,Oriental Garden,"720 Muldoon Rd Anchorage, AK 99504",(907) 338-2272,143 reviews,"Chinese, Bars, Karaoke",Mon 12:00 PM - 12:00 AM (Next day) Tue Closed Wed 12:00 PM - 12:00 AM (Next day) Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Open now Sat 2:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://www.orientalgardenancho…,Claimed,https://www.yelp.com/adredir?ad_business_id=O1rL4Kjd29YSrZDy1a_jcQ&campaign_id=VCEfAG6-9jf-qUv3PxJe_w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriental-garden-anchorage&request_id=2f7ff4c2869b01b7&signature=033d807c24e602a95bacbe57279ef9c45ce2a4b1002deb30e582cb508488d93f&slot=1
94,https://s3-media0.fl.yelpcdn.com/bphoto/-wekFxsgUl-hCvr14t6ipQ/l.jpg,Applebee's Grill + Bar,"4331 Credit Union Dr Anchorage, AK 99503",(907) 222-7753,110 reviews,"American (Traditional), Sports Bars, Burgers",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Open now Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 11:00 PM,2 star rating,https://www.applebees.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JspeDyISs5nnCpptMFohvw&campaign_id=01OUq6wHBaEfPo2eYMe8zg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapplebees-grill-bar-anchorage&request_id=2f7ff4c2869b01b7&signature=6c78e043d9bf9a6b4757ba0d20a477d107269259e44af382832cf07575b50eba&slot=0
95,https://s3-media0.fl.yelpcdn.com/bphoto/fAp5KYbs0ig5mEpcKltTEw/l.jpg,Chili's,"800 East Dimond Blvd Ste 162 Anchorage, AK 99515",(907) 646-7700,81 reviews,"Tex-Mex, American (Traditional), Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:30 PM Open now Sat 11:00 AM - 9:30 PM Sun 11:00 AM - 9:00 PM,2.5 star rating,https://www.chilis.com/locatio…,Claimed,https://www.yelp.com/adredir?ad_business_id=4E5MDYuEMrDTb3VUCCovAw&campaign_id=X6lAkGSauCeLizrSkJq-Ag&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchilis-anchorage-8&request_id=20e79ff800b4af0a&signature=63382b2f9c10a362e85a736c4e37c78893687667dd50c1cd926c390687578d7f&slot=0
96,https://s3-media0.fl.yelpcdn.com/bphoto/ZYn9p1y8IHwIPJA3fcS3dw/l.jpg,Oriental Garden,"720 Muldoon Rd Anchorage, AK 99504",(907) 338-2272,143 reviews,"Chinese, Bars, Karaoke",Mon 12:00 PM - 12:00 AM (Next day) Tue Closed Wed 12:00 PM - 12:00 AM (Next day) Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Open now Sat 2:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://www.orientalgardenancho…,Claimed,https://www.yelp.com/adredir?ad_business_id=O1rL4Kjd29YSrZDy1a_jcQ&campaign_id=VCEfAG6-9jf-qUv3PxJe_w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriental-garden-anchorage&request_id=20e79ff800b4af0a&signature=f8d510e7bd58ff5ee0afd87959a6a87e6352eee5510e8af688dec14c3db38364&slot=1
116,https://s3-media0.fl.yelpcdn.com/bphoto/F0gj50Cak1ExghBFL_vqQw/l.jpg,The Deck at Lake Hood,"4800 Spenard Road Anchorage, AK 99517",(907) 279-0869,2 reviews,Lounges,,3 star rating,http://www.gingeralaska.com/,Unclaimed,https://www.yelp.com/biz/the-deck-at-lake-hood-anchorage?osq=Bars
119,https://s3-media0.fl.yelpcdn.com/bphoto/-wekFxsgUl-hCvr14t6ipQ/l.jpg,Applebee's Grill + Bar,"4331 Credit Union Dr Anchorage, AK 99503",(907) 222-7753,110 reviews,"American (Traditional), Sports Bars, Burgers",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Open now Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 11:00 PM,2 star rating,https://www.applebees.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JspeDyISs5nnCpptMFohvw&campaign_id=01OUq6wHBaEfPo2eYMe8zg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapplebees-grill-bar-anchorage&request_id=20e79ff800b4af0a&signature=3884d11e9912f187a61b1c62e39733c8024218669c359182d8c2e60880030c0a&slot=0
120,https://s3-media0.fl.yelpcdn.com/bphoto/fAp5KYbs0ig5mEpcKltTEw/l.jpg,Chili's,"800 East Dimond Blvd Ste 162 Anchorage, AK 99515",(907) 646-7700,81 reviews,"Tex-Mex, American (Traditional), Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:30 PM Open now Sat 11:00 AM - 9:30 PM Sun 11:00 AM - 9:00 PM,2.5 star rating,https://www.chilis.com/locatio…,Claimed,https://www.yelp.com/adredir?ad_business_id=4E5MDYuEMrDTb3VUCCovAw&campaign_id=X6lAkGSauCeLizrSkJq-Ag&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchilis-anchorage-8&request_id=8b8e7d9367a26fec&signature=25eb24714abd2d5b5dbf8bf45e6d9be6b6128144529543a3c0a5651cdd3c9cdc&slot=0
121,https://s3-media0.fl.yelpcdn.com/bphoto/ZYn9p1y8IHwIPJA3fcS3dw/l.jpg,Oriental Garden,"720 Muldoon Rd Anchorage, AK 99504",(907) 338-2272,143 reviews,"Chinese, Bars, Karaoke",Mon 12:00 PM - 12:00 AM (Next day) Tue Closed Wed 12:00 PM - 12:00 AM (Next day) Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Open now Sat 2:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://www.orientalgardenancho…,Claimed,https://www.yelp.com/adredir?ad_business_id=O1rL4Kjd29YSrZDy1a_jcQ&campaign_id=VCEfAG6-9jf-qUv3PxJe_w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriental-garden-anchorage&request_id=8b8e7d9367a26fec&signature=44a412674dc0b142ad458f05e3a922663502d3255fb901d728065a35c407edbe&slot=1
142,https://s3-media0.fl.yelpcdn.com/bphoto/-wekFxsgUl-hCvr14t6ipQ/l.jpg,Applebee's Grill + Bar,"4331 Credit Union Dr Anchorage, AK 99503",(907) 222-7753,110 reviews,"American (Traditional), Sports Bars, Burgers",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Open now Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 11:00 PM,2 star rating,https://www.applebees.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JspeDyISs5nnCpptMFohvw&campaign_id=01OUq6wHBaEfPo2eYMe8zg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapplebees-grill-bar-anchorage&request_id=8b8e7d9367a26fec&signature=5ce8265e5dfd675fa13ecfd54f85638d1134f2ec3d7c68a1a65642eb67e3cd81&slot=0
143,https://s3-media0.fl.yelpcdn.com/bphoto/fAp5KYbs0ig5mEpcKltTEw/l.jpg,Chili's,"800 East Dimond Blvd Ste 162 Anchorage, AK 99515",(907) 646-7700,81 reviews,"Tex-Mex, American (Traditional), Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:30 PM Open now Sat 11:00 AM - 9:30 PM Sun 11:00 AM - 9:00 PM,2.5 star rating,https://www.chilis.com/locatio…,Claimed,https://www.yelp.com/adredir?ad_business_id=4E5MDYuEMrDTb3VUCCovAw&campaign_id=X6lAkGSauCeLizrSkJq-Ag&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchilis-anchorage-8&request_id=090fab2afeebe892&signature=a319fa1eac3d2d7f5032ea24f160c29a1e237a98e7dbd67d6a276634633cfb01&slot=0
144,https://s3-media0.fl.yelpcdn.com/bphoto/jpmbh0I5UofKZVPwF9vY5Q/l.jpg,Oriental Garden,"720 Muldoon Rd Anchorage, AK 99504",(907) 338-2272,143 reviews,"Chinese, Bars, Karaoke",Mon 12:00 PM - 12:00 AM (Next day) Tue Closed Wed 12:00 PM - 12:00 AM (Next day) Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Open now Sat 2:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://www.orientalgardenancho…,Claimed,https://www.yelp.com/adredir?ad_business_id=O1rL4Kjd29YSrZDy1a_jcQ&campaign_id=VCEfAG6-9jf-qUv3PxJe_w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriental-garden-anchorage&request_id=090fab2afeebe892&signature=c4fa8c5a4a1e8fc808c04348d846f8f389f1db972c4117035dfd0e4c1b478d6a&slot=1
169,https://s3-media0.fl.yelpcdn.com/bphoto/-wekFxsgUl-hCvr14t6ipQ/l.jpg,Applebee's Grill + Bar,"4331 Credit Union Dr Anchorage, AK 99503",(907) 222-7753,110 reviews,"American (Traditional), Sports Bars, Burgers",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Open now Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 11:00 PM,2 star rating,https://www.applebees.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JspeDyISs5nnCpptMFohvw&campaign_id=01OUq6wHBaEfPo2eYMe8zg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapplebees-grill-bar-anchorage&request_id=090fab2afeebe892&signature=756482e704949c9ead5991908ab8fd952527266e8e3c263603bbcf29eb24a991&slot=0
170,https://s3-media0.fl.yelpcdn.com/bphoto/fAp5KYbs0ig5mEpcKltTEw/l.jpg,Chili's,"800 East Dimond Blvd Ste 162 Anchorage, AK 99515",(907) 646-7700,81 reviews,"Tex-Mex, American (Traditional), Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:30 PM Open now Sat 11:00 AM - 9:30 PM Sun 11:00 AM - 9:00 PM,2.5 star rating,https://www.chilis.com/locatio…,Claimed,https://www.yelp.com/adredir?ad_business_id=4E5MDYuEMrDTb3VUCCovAw&campaign_id=X6lAkGSauCeLizrSkJq-Ag&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchilis-anchorage-8&request_id=b6b2df84983089c0&signature=25fa99391e3075eff05f9eaa8089e866432a4585df3afa43dd5575e8d1a7c147&slot=0
171,https://s3-media0.fl.yelpcdn.com/bphoto/jpmbh0I5UofKZVPwF9vY5Q/l.jpg,Oriental Garden,"720 Muldoon Rd Anchorage, AK 99504",(907) 338-2272,143 reviews,"Chinese, Bars, Karaoke",Mon 12:00 PM - 12:00 AM (Next day) Tue Closed Wed 12:00 PM - 12:00 AM (Next day) Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Open now Sat 2:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://www.orientalgardenancho…,Claimed,https://www.yelp.com/adredir?ad_business_id=O1rL4Kjd29YSrZDy1a_jcQ&campaign_id=VCEfAG6-9jf-qUv3PxJe_w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriental-garden-anchorage&request_id=b6b2df84983089c0&signature=4d3d34f343d37af3ab91210908256052155686fc993eb5e6208c9249357ef577&slot=1
192,https://s3-media0.fl.yelpcdn.com/bphoto/-wekFxsgUl-hCvr14t6ipQ/l.jpg,Applebee's Grill + Bar,"4331 Credit Union Dr Anchorage, AK 99503",(907) 222-7753,110 reviews,"American (Traditional), Sports Bars, Burgers",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Open now Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 11:00 PM,2 star rating,https://www.applebees.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JspeDyISs5nnCpptMFohvw&campaign_id=a_Y0qL7x9LeRrko23oMG7Q&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fapplebees-grill-bar-anchorage&request_id=b6b2df84983089c0&signature=aa9a77b0f84c3614e3f3942313f9c20f451966be1d7bd5ba7425dfce8c55094d&slot=0
193,https://s3-media0.fl.yelpcdn.com/bphoto/fAp5KYbs0ig5mEpcKltTEw/l.jpg,Chili's,"800 East Dimond Blvd Ste 162 Anchorage, AK 99515",(907) 646-7700,81 reviews,"Tex-Mex, American (Traditional), Bars",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:30 PM Open now Sat 11:00 AM - 9:30 PM Sun 11:00 AM - 9:00 PM,2.5 star rating,https://www.chilis.com/locatio…,Claimed,https://www.yelp.com/adredir?ad_business_id=4E5MDYuEMrDTb3VUCCovAw&campaign_id=X6lAkGSauCeLizrSkJq-Ag&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchilis-anchorage-8&request_id=1de97135090e011e&signature=376fda7194f37ef4f22818c4900e95c86e6e610a362d89d1a5a6c193d1173c7a&slot=0
194,https://s3-media0.fl.yelpcdn.com/bphoto/jpmbh0I5UofKZVPwF9vY5Q/l.jpg,Oriental Garden,"720 Muldoon Rd Anchorage, AK 99504",(907) 338-2272,143 reviews,"Chinese, Bars, Karaoke",Mon 12:00 PM - 12:00 AM (Next day) Tue Closed Wed 12:00 PM - 12:00 AM (Next day) Thu 12:00 PM - 12:00 AM (Next day) Fri 12:00 PM - 12:00 AM (Next day) Open now Sat 2:00 PM - 12:00 AM (Next day) Sun 12:00 PM - 12:00 AM (Next day),4 star rating,http://www.orientalgardenancho…,Claimed,https://www.yelp.com/adredir?ad_business_id=O1rL4Kjd29YSrZDy1a_jcQ&campaign_id=VCEfAG6-9jf-qUv3PxJe_w&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Foriental-garden-anchorage&request_id=1de97135090e011e&signature=617932fe374ee9b6e3271a7696d8e2dd9fa839b0e34831282ea4f8a6ac3c23b4&slot=1
195,https://s3-media0.fl.yelpcdn.com/bphoto/NL6RbEKDBkGwq-FC0t755g/l.jpg,Hilton Club Lounge,"329 F St Downtown, AK 99501",Closed,5 reviews,"Bars, American (New)",Mon 6:00 AM - 10:00 PM Tue 6:00 AM - 10:00 PM Wed 6:00 AM - 10:00 PM Thu 6:00 AM - 10:00 PM Fri 6:00 AM - 10:00 PM Open now Sat Closed Sun Closed,3.5 star rating,http://www.orientalgardenancho…,Unclaimed,https://www.yelp.com/biz/hilton-club-lounge-downtown?osq=Bars
