,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant_url,Restaurant_ownership,url links
72,https://s3-media0.fl.yelpcdn.com/bphoto/4kWKSGWScC4knKxv_zTnYg/l.jpg,The Beverly on Main,"7018 E Main St Scottsdale, AZ 85251",(480) 889-5580,330 reviews,"Cocktail Bars, American (New)",Mon 4:00 PM - 2:00 AM (Next day) Tue 4:00 PM - 2:00 AM (Next day) Wed 4:00 PM - 2:00 AM (Next day) Thu 4:00 PM - 2:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Closed now Sat 4:00 PM - 2:00 AM (Next day) Sun 4:00 PM - 2:00 AM (Next day),4 star rating,https://www.beverlyonmain.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JvHv4HDT7sU7rMYyDzJuMQ&campaign_id=_J-0SytqVinCyrHwSPN2hA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-beverly-on-main-scottsdale&request_id=688904ac29cb6a63&signature=b7132400402bbb9b4bdcaa5398f1c32d078321900aa275714947d8824d6b1450&slot=1
93,https://s3-media0.fl.yelpcdn.com/bphoto/MSUcxU0hzAUqLCd5AevJHw/l.jpg,The Womack,"5749 N 7th St Phoenix, AZ 85014",(602) 283-5232,205 reviews,"Music Venues, Lounges, Cocktail Bars",Mon Closed Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Closed now Sat 4:00 PM - 2:00 AM (Next day) Sun 6:00 PM - 12:00 AM (Next day),4 star rating,http://thewomack.us,Claimed,https://www.yelp.com/adredir?ad_business_id=U1VRdnJgCSOujL7vnGwKxw&campaign_id=W4O2ou5U7QnsSzGTTFk9CA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fundertow-phoenix-2&request_id=688904ac29cb6a63&signature=8a2633a1fd70dad8c0e060aadb8bbf27197b4dde17f98ce6f70b4add981b65b7&slot=0
94,https://s3-media0.fl.yelpcdn.com/bphoto/nrWEUnNvKL-IE6f87h9nyA/l.jpg,36 Below,"3620 E Indian School Rd Sip Coffee and Beer Garage Phoenix, AZ 85018",(480) 336-8812,119 reviews,"Speakeasies, Cocktail Bars",Mon 4:00 PM - 12:00 AM (Next day) Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 1:00 AM (Next day) Closed now Sat 3:00 PM - 1:00 AM (Next day) Sun 3:00 PM - 12:00 AM (Next day),4 star rating,https://36belowaz.com,Claimed,https://www.yelp.com/adredir?ad_business_id=8zDDjKt2rUF_qP0ONcuU5A&campaign_id=L2-I90uYdRrqausU4cjBGg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F36-below-phoenix&request_id=7877304095dbcc3a&signature=bcafcbfa15e015e7e90d755eb297bce81610a3487f16a6b7dccc79f4bc8c6933&slot=0
95,https://s3-media0.fl.yelpcdn.com/bphoto/4kWKSGWScC4knKxv_zTnYg/l.jpg,The Beverly on Main,"7018 E Main St Scottsdale, AZ 85251",(480) 889-5580,330 reviews,"Cocktail Bars, American (New)",Mon 4:00 PM - 2:00 AM (Next day) Tue 4:00 PM - 2:00 AM (Next day) Wed 4:00 PM - 2:00 AM (Next day) Thu 4:00 PM - 2:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Closed now Sat 4:00 PM - 2:00 AM (Next day) Sun 4:00 PM - 2:00 AM (Next day),4 star rating,https://www.beverlyonmain.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JvHv4HDT7sU7rMYyDzJuMQ&campaign_id=_J-0SytqVinCyrHwSPN2hA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-beverly-on-main-scottsdale&request_id=7877304095dbcc3a&signature=95e3f709600a1c1442b6d3beb28e386a3366f736f3057673b472108794b2a1bf&slot=1
118,https://s3-media0.fl.yelpcdn.com/bphoto/VSOSTuPKuQDV2jbhaBazrw/l.jpg,UnderTow,"3626 E Indian School Rd Phoenix, AZ 85018",(602) 887-9049,639 reviews,"Tiki Bars, Cocktail Bars",Mon Closed Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 12:00 AM (Next day) Closed now Sat 4:00 PM - 12:00 AM (Next day) Sun 4:00 PM - 12:00 AM (Next day),4.5 star rating,http://www.undertowphx.com,Claimed,https://www.yelp.com/adredir?ad_business_id=U1VRdnJgCSOujL7vnGwKxw&campaign_id=W4O2ou5U7QnsSzGTTFk9CA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fundertow-phoenix-2&request_id=7877304095dbcc3a&signature=d30d692407beda53ffced45bc25a58d852b7c64fee53ed708092258b2a2ec6d1&slot=0
119,https://s3-media0.fl.yelpcdn.com/bphoto/nrWEUnNvKL-IE6f87h9nyA/l.jpg,36 Below,"3620 E Indian School Rd Sip Coffee and Beer Garage Phoenix, AZ 85018",(480) 336-8812,119 reviews,"Speakeasies, Cocktail Bars",Mon 4:00 PM - 12:00 AM (Next day) Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 1:00 AM (Next day) Closed now Sat 3:00 PM - 1:00 AM (Next day) Sun 3:00 PM - 12:00 AM (Next day),4 star rating,https://36belowaz.com,Claimed,https://www.yelp.com/adredir?ad_business_id=8zDDjKt2rUF_qP0ONcuU5A&campaign_id=L2-I90uYdRrqausU4cjBGg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F36-below-phoenix&request_id=bf2cfc5f2bc8bdf6&signature=9f7521bdc7a30408d375984fe74e5d7d5790fb241b92ea975b0a54553956cdfb&slot=0
120,https://s3-media0.fl.yelpcdn.com/bphoto/4kWKSGWScC4knKxv_zTnYg/l.jpg,The Beverly on Main,"7018 E Main St Scottsdale, AZ 85251",(480) 889-5580,330 reviews,"Cocktail Bars, American (New)",Mon 4:00 PM - 2:00 AM (Next day) Tue 4:00 PM - 2:00 AM (Next day) Wed 4:00 PM - 2:00 AM (Next day) Thu 4:00 PM - 2:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Closed now Sat 4:00 PM - 2:00 AM (Next day) Sun 4:00 PM - 2:00 AM (Next day),4 star rating,https://www.beverlyonmain.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JvHv4HDT7sU7rMYyDzJuMQ&campaign_id=_J-0SytqVinCyrHwSPN2hA&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-beverly-on-main-scottsdale&request_id=bf2cfc5f2bc8bdf6&signature=cc72b1eb9a9520fe81c4a9af8cc03b68308487ab4643c6f1b3976d6cb03d8cba&slot=1
141,https://s3-media0.fl.yelpcdn.com/bphoto/VSOSTuPKuQDV2jbhaBazrw/l.jpg,UnderTow,"3626 E Indian School Rd Phoenix, AZ 85018",(602) 887-9049,639 reviews,"Tiki Bars, Cocktail Bars",Mon Closed Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 12:00 AM (Next day) Closed now Sat 4:00 PM - 12:00 AM (Next day) Sun 4:00 PM - 12:00 AM (Next day),4.5 star rating,http://www.undertowphx.com,Claimed,https://www.yelp.com/adredir?ad_business_id=U1VRdnJgCSOujL7vnGwKxw&campaign_id=W4O2ou5U7QnsSzGTTFk9CA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fundertow-phoenix-2&request_id=bf2cfc5f2bc8bdf6&signature=dc137628a6c7bde33089d36772157a938ddfe0983d41f1fa8d507cf56717933f&slot=0
142,https://s3-media0.fl.yelpcdn.com/bphoto/nrWEUnNvKL-IE6f87h9nyA/l.jpg,36 Below,"3620 E Indian School Rd Sip Coffee and Beer Garage Phoenix, AZ 85018",(480) 336-8812,119 reviews,"Speakeasies, Cocktail Bars",Mon 4:00 PM - 12:00 AM (Next day) Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 1:00 AM (Next day) Closed now Sat 3:00 PM - 1:00 AM (Next day) Sun 3:00 PM - 12:00 AM (Next day),4 star rating,https://36belowaz.com,Claimed,https://www.yelp.com/adredir?ad_business_id=8zDDjKt2rUF_qP0ONcuU5A&campaign_id=L2-I90uYdRrqausU4cjBGg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F36-below-phoenix&request_id=6aae6549d8f106b9&signature=ab17d10a36e46bd90c8067b4a92c8ba2de2e781b83cf0ecf169259fc4f868d7c&slot=0
143,https://s3-media0.fl.yelpcdn.com/bphoto/eHE4UvK4P8CXZmy9n1g5Gw/l.jpg,Little Rituals,"132 S Central Ave Fl 4 Residence Inn/Courtyard by Marriott Phoenix, AZ 85004",(602) 704-0632,308 reviews,"Cocktail Bars, Lounges, American (New)",Mon Closed Tue 5:00 PM - 11:00 PM Wed 5:00 PM - 11:00 PM Thu 5:00 PM - 11:00 PM Fri 5:00 PM - 1:00 AM (Next day) Closed now Sat 5:00 PM - 1:00 AM (Next day) Sun 5:00 PM - 11:00 PM,4.5 star rating,https://littleritualsbar.com,Claimed,https://www.yelp.com/adredir?ad_business_id=SlP4ZkjQVsoHU3uCDB7xmA&campaign_id=DT2Xf7osFqDy5_fblwPA4g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flittle-rituals-phoenix&request_id=6aae6549d8f106b9&signature=1044a02237e82c8309333184e1e4cff2ee807204684371f5ffce412c80e8de49&slot=1
150,https://s3-media0.fl.yelpcdn.com/bphoto/IRReu7DYvHPz04BYSv4Y3g/l.jpg,Floor 13 Rooftop Bar,Verified by Business,(602) 396-7168,81 reviews,"Cocktail Bars, Venues & Event Spaces",Mon 5:00 PM - 10:00 PM Tue 5:00 PM - 10:00 PM Wed 5:00 PM - 10:00 PM Thu 5:00 PM - 10:00 PM Fri 5:00 PM - 12:00 AM (Next day) Closed now Sat 5:00 PM - 12:00 AM (Next day) Sun 5:00 PM - 10:00 PM,3.5 star rating,https://floor13rooftopbar.com,Claimed,https://www.yelp.com/biz/floor-13-rooftop-bar-phoenix-2?osq=Bars
151,https://s3-media0.fl.yelpcdn.com/bphoto/IRReu7DYvHPz04BYSv4Y3g/l.jpg,Floor 13 Rooftop Bar,"15 E Monroe St Phoenix, AZ 85004",(602) 396-7168,81 reviews,"Cocktail Bars, Venues & Event Spaces",Mon 5:00 PM - 10:00 PM Tue 5:00 PM - 10:00 PM Wed 5:00 PM - 10:00 PM Thu 5:00 PM - 10:00 PM Fri 5:00 PM - 12:00 AM (Next day) Closed now Sat 5:00 PM - 12:00 AM (Next day) Sun 5:00 PM - 10:00 PM,3.5 star rating,https://floor13rooftopbar.com,Claimed,https://www.yelp.com/biz/floor-13-rooftop-bar-phoenix-2?osq=Bars
164,https://s3-media0.fl.yelpcdn.com/bphoto/4kWKSGWScC4knKxv_zTnYg/l.jpg,The Beverly on Main,"7018 E Main St Scottsdale, AZ 85251",(480) 889-5580,330 reviews,"Cocktail Bars, American (New)",Mon 4:00 PM - 2:00 AM (Next day) Tue 4:00 PM - 2:00 AM (Next day) Wed 4:00 PM - 2:00 AM (Next day) Thu 4:00 PM - 2:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Closed now Sat 4:00 PM - 2:00 AM (Next day) Sun 4:00 PM - 2:00 AM (Next day),4 star rating,https://www.beverlyonmain.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JvHv4HDT7sU7rMYyDzJuMQ&campaign_id=_J-0SytqVinCyrHwSPN2hA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-beverly-on-main-scottsdale&request_id=6aae6549d8f106b9&signature=eb74473f28f51a9e9452f0ca3ae3cc566d7b1d792d5f28ca37b8a1c5448018b3&slot=0
165,https://s3-media0.fl.yelpcdn.com/bphoto/nrWEUnNvKL-IE6f87h9nyA/l.jpg,36 Below,"3620 E Indian School Rd Sip Coffee and Beer Garage Phoenix, AZ 85018",(480) 336-8812,119 reviews,"Speakeasies, Cocktail Bars",Mon 4:00 PM - 12:00 AM (Next day) Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 1:00 AM (Next day) Closed now Sat 3:00 PM - 1:00 AM (Next day) Sun 3:00 PM - 12:00 AM (Next day),4 star rating,https://36belowaz.com,Claimed,https://www.yelp.com/adredir?ad_business_id=8zDDjKt2rUF_qP0ONcuU5A&campaign_id=L2-I90uYdRrqausU4cjBGg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F36-below-phoenix&request_id=93e899a35c7b0887&signature=e49279e7ab37d007ba6606dc61b3e460d1ec1844bc57de8a2e37ebe877affb34&slot=0
166,https://s3-media0.fl.yelpcdn.com/bphoto/eHE4UvK4P8CXZmy9n1g5Gw/l.jpg,Little Rituals,"132 S Central Ave Fl 4 Residence Inn/Courtyard by Marriott Phoenix, AZ 85004",(602) 704-0632,308 reviews,"Cocktail Bars, Lounges, American (New)",Mon Closed Tue 5:00 PM - 11:00 PM Wed 5:00 PM - 11:00 PM Thu 5:00 PM - 11:00 PM Fri 5:00 PM - 1:00 AM (Next day) Closed now Sat 5:00 PM - 1:00 AM (Next day) Sun 5:00 PM - 11:00 PM,4.5 star rating,https://littleritualsbar.com,Claimed,https://www.yelp.com/adredir?ad_business_id=SlP4ZkjQVsoHU3uCDB7xmA&campaign_id=DT2Xf7osFqDy5_fblwPA4g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Flittle-rituals-phoenix&request_id=93e899a35c7b0887&signature=5672ae77009b2aa415080111c8a2d8b14fb9938075bd8e05333c8c2429201afd&slot=1
188,https://s3-media0.fl.yelpcdn.com/bphoto/4kWKSGWScC4knKxv_zTnYg/l.jpg,The Beverly on Main,"7018 E Main St Scottsdale, AZ 85251",(480) 889-5580,330 reviews,"Cocktail Bars, American (New)",Mon 4:00 PM - 2:00 AM (Next day) Tue 4:00 PM - 2:00 AM (Next day) Wed 4:00 PM - 2:00 AM (Next day) Thu 4:00 PM - 2:00 AM (Next day) Fri 4:00 PM - 2:00 AM (Next day) Closed now Sat 4:00 PM - 2:00 AM (Next day) Sun 4:00 PM - 2:00 AM (Next day),4 star rating,https://www.beverlyonmain.com,Claimed,https://www.yelp.com/adredir?ad_business_id=JvHv4HDT7sU7rMYyDzJuMQ&campaign_id=_J-0SytqVinCyrHwSPN2hA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-beverly-on-main-scottsdale&request_id=93e899a35c7b0887&signature=80c330cac12736e7349e8c2f3b256dd1957e81877e8a9e5cd68edec22c986de0&slot=0
189,https://s3-media0.fl.yelpcdn.com/bphoto/nrWEUnNvKL-IE6f87h9nyA/l.jpg,36 Below,"3620 E Indian School Rd Sip Coffee and Beer Garage Phoenix, AZ 85018",(480) 336-8812,119 reviews,"Speakeasies, Cocktail Bars",Mon 4:00 PM - 12:00 AM (Next day) Tue 4:00 PM - 12:00 AM (Next day) Wed 4:00 PM - 12:00 AM (Next day) Thu 4:00 PM - 12:00 AM (Next day) Fri 4:00 PM - 1:00 AM (Next day) Closed now Sat 3:00 PM - 1:00 AM (Next day) Sun 3:00 PM - 12:00 AM (Next day),4 star rating,https://36belowaz.com,Claimed,https://www.yelp.com/adredir?ad_business_id=8zDDjKt2rUF_qP0ONcuU5A&campaign_id=L2-I90uYdRrqausU4cjBGg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2F36-below-phoenix&request_id=5f11a97a2c6936da&signature=efef81aaaa864d2902bc463ad0a61e6f51a3f85d4a2147de1c3b8c2dd19638d0&slot=0
