,image,Restaurant name,Address,Contact address,Reviews,Dish name1,Timing,Ratings,Restaurant url,Restaurant_ownership,url links
10,https://s3-media0.fl.yelpcdn.com/bphoto/nCQXbQ73ifZP0UW78TsRaQ/l.jpg,Montana's Rib and Chop House - Billings,"1849 Majestic Ln Billings, MT 59102",(406) 839-9200,334 reviews,Steakhouses,Mon 11:00 AM - 10:00 PM Tue 11:00 AM - 10:00 PM Open now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 10:00 PM,4 star rating,http://www.ribandchophouse.com,Claimed,https://www.yelp.com/biz/montanas-rib-and-chop-house-billings-billings?osq=restaurants
11,https://s3-media0.fl.yelpcdn.com/bphoto/40zrD8RIQqry7-g1sg7TIw/l.jpg,The Burger Dive,"114 N 27th St Billings, MT 59101",(406) 281-8292,484 reviews,Burgers,Mon 10:30 AM - 8:00 PM Tue 10:30 AM - 8:00 PM Open now Wed 10:30 AM - 8:00 PM Thu 10:30 AM - 8:00 PM Fri 10:30 AM - 8:00 PM Sat 11:00 AM - 8:00 PM Sun Closed,4.5 star rating,http://www.theburgerdive.com,Unclaimed,https://www.yelp.com/biz/the-burger-dive-billings?osq=restaurants
12,https://s3-media0.fl.yelpcdn.com/bphoto/pHBv0v5xhq9MMpacE8FuEQ/l.jpg,Olive Garden Italian Restaurant,"2201 Grant Rd Billings, MT 59102",(406) 652-1395,61 reviews,"Italian, Salad, Soup",Mon 11:00 AM - 10:00 PM Tue 11:00 AM - 10:00 PM Open now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 11:00 PM Sat 11:00 AM - 11:00 PM Sun 11:00 AM - 10:00 PM,3.5 star rating,https://OliveGarden.com,Claimed,https://www.yelp.com/adredir?ad_business_id=-zOBUgChhrJt6oFj86JE_w&campaign_id=hdZ6LXrBr0JpuzISSI22KA&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Folive-garden-italian-restaurant-billings-4&request_id=9a50bde03ae4efba&signature=b7f4e0ac082f2fd10dbdc1ae42301ab856f42ace0111e0ea4db9172818816b42&slot=0
13,https://s3-media0.fl.yelpcdn.com/bphoto/GScHZeIdk0NPxmtT68d5MQ/l.jpg,Sonic Drive-In,"601 North Main St Billings, MT 59105",(406) 245-2197,48 reviews,"Fast Food, Burgers, Ice Cream & Frozen Yogurt",Mon 8:00 AM - 11:00 PM Tue 8:00 AM - 11:00 PM Open now Wed 8:00 AM - 11:00 PM Thu 8:00 AM - 11:00 PM Fri 8:00 AM - 11:00 PM Sat 8:00 AM - 11:00 PM Sun 8:00 AM - 11:00 PM,1.5 star rating,http://www.sonicdrivein.com,Claimed,https://www.yelp.com/adredir?ad_business_id=D0HuXizLazYZxZNNxDzmGg&campaign_id=85Y1qVE9aCx7yb3jtbVt2g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsonic-drive-in-billings&request_id=3e86dd899a0eed25&signature=bcce90ce04d2c16e24b2e9be935b7993e5d235d6c39f3831d0afc6ed585a78cb&slot=0
14,https://s3-media0.fl.yelpcdn.com/bphoto/R0lNxRc6qj2MknrAyDgChA/l.jpg,Firehouse Subs,"2950 King Ave W Ste 4 Billings, MT 59102",(406) 969-1860,6 reviews,"Sandwiches, Fast Food, Delis",Mon 10:30 AM - 9:00 PM Tue 10:30 AM - 9:00 PM Open now Wed 10:30 AM - 9:00 PM Thu 10:30 AM - 9:00 PM Fri 10:30 AM - 9:00 PM Sat 10:30 AM - 9:00 PM Sun 10:30 AM - 9:00 PM,4 star rating,https://www.firehousesubs.com,Claimed,https://www.yelp.com/adredir?ad_business_id=aQiOz6s8TGSVGs10xP0esw&campaign_id=L1DP81Erp-a7QnABiN3vwg&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffirehouse-subs-billings&request_id=3e86dd899a0eed25&signature=6e291de529b19f1044f8c4b1b3ade2a14a4d9a0bf8dfc97d46325a35841a8d34&slot=1
15,https://s3-media0.fl.yelpcdn.com/bphoto/ekg0eBM_UrL0-G6TQObN7g/l.jpg,Jake’s Downtown,"2701 1st Ave N Billings, MT 59101",(406) 259-9375,192 reviews,Steakhouses,Mon 11:00 AM - 11:00 PM Tue 11:00 AM - 11:00 PM Open now Wed 11:00 AM - 11:00 PM Thu 11:00 AM - 11:00 PM Fri 11:00 AM - 11:00 PM Sat 4:00 PM - 11:00 PM Sun Closed,4 star rating,http://www.jakesdt.com,Unclaimed,https://www.yelp.com/biz/jake-s-downtown-billings?osq=restaurants
16,https://s3-media0.fl.yelpcdn.com/bphoto/BeGjZsm-vgExOm7s5Z3FvQ/l.jpg,The Sassy Biscuit,"115 N 29th St Billings, MT 59101",(406) 200-7530,303 reviews,"Breakfast & Brunch, Comfort Food, Southern",Mon 7:00 AM - 2:00 PM Tue 7:00 AM - 7:00 PM Open now Wed 7:00 AM - 7:00 PM Thu 7:00 AM - 7:00 PM Fri 7:00 AM - 9:00 PM Sat 7:00 AM - 9:00 PM Sun 7:00 AM - 2:00 PM,4.5 star rating,http://thesassybiscuit.com,Claimed,https://www.yelp.com/biz/the-sassy-biscuit-billings?osq=restaurants
17,https://s3-media0.fl.yelpcdn.com/bphoto/Jd0H8cp5ptdpFNnjNHzw4g/l.jpg,Last Chance Pub & Cider Mill,"2203 Montana Ave Billings, MT 59101",(406) 534-8918,110 reviews,"American (New), Pubs",Mon 11:00 AM - 10:00 PM Tue 11:00 AM - 10:00 PM Open now Wed 11:00 AM - 10:00 PM Thu 11:00 AM - 10:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 10:00 PM,4 star rating,http://www.lastchancecider.com,Unclaimed,https://www.yelp.com/biz/last-chance-pub-and-cider-mill-billings?osq=restaurants
18,https://s3-media0.fl.yelpcdn.com/bphoto/KBpRuOvLc8iYTf1hgKAvaA/l.jpg,Sophie's Kitchen,"149 Shiloh Rd Ste 3 Billings, MT 59102",(406) 702-7022,53 reviews,"Comfort Food, Beer, Wine & Spirits, Breakfast & Brunch",Mon 8:00 AM - 3:00 PM Tue 8:00 AM - 3:00 PM Closed now Wed 8:00 AM - 3:00 PM Thu 8:00 AM - 3:00 PM Fri 8:00 AM - 3:00 PM Sat 8:00 AM - 2:00 PM Sun 8:00 AM - 2:00 PM,4.5 star rating,https://www.sophieskitchenbill…,Claimed,https://www.yelp.com/biz/sophies-kitchen-billings?osq=restaurants
19,https://s3-media0.fl.yelpcdn.com/bphoto/hTmn-ypVhcEhgNx4-lVlKA/l.jpg,Crazy Mary's Fish N Chips,"1404 6th Ave N Billings, MT 59101",(406) 252-0089,107 reviews,"Fish & Chips, Seafood",Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Open now Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Sat Closed Sun Closed,4.5 star rating,https://www.sophieskitchenbill…,Claimed,https://www.yelp.com/biz/crazy-marys-fish-n-chips-billings-3?osq=restaurants
20,https://s3-media0.fl.yelpcdn.com/bphoto/qANyAiGXxqL2vlh9IEqfpg/l.jpg,Juliano's Restaurant,"2912 7th Ave N Billings, MT 59101",(406) 248-6400,56 reviews,"Salad, American (New), Seafood",Mon Closed Tue 11:30 AM - 2:00 PM Closed now Wed 11:30 AM - 2:00 PM 5:30 PM - 9:00 PM Thu 11:30 AM - 2:00 PM 5:30 PM - 9:00 PM Fri 11:30 AM - 2:00 PM 5:30 PM - 9:00 PM Sat 5:30 PM - 9:00 PM Sun Closed,4.5 star rating,https://julianosrestaurant.com,Claimed,https://www.yelp.com/biz/julianos-restaurant-billings?osq=restaurants
21,https://s3-media0.fl.yelpcdn.com/bphoto/WHHp8iYi-c3GVaJ2SLCpNg/l.jpg,Bistro Enzo,"1502 Rehberg Ln Billings, MT 59102",(406) 651-0999,104 reviews,"Mediterranean, Italian, American (New)",Mon Closed Tue 5:00 PM - 11:00 PM Open now Wed 5:00 PM - 11:00 PM Thu 5:00 PM - 11:00 PM Fri 5:00 PM - 11:00 PM Sat 5:00 PM - 11:00 PM Sun 5:00 PM - 11:00 PM,4 star rating,http://www.bistroenzobillings.…,Unclaimed,https://www.yelp.com/biz/bistro-enzo-billings?osq=restaurants
22,https://s3-media0.fl.yelpcdn.com/bphoto/RLlSMJesQLT5TuYlpGk4Xg/l.jpg,The High Horse Saloon & Eatery,"3953 Montana Ave Billings, MT 59101",(406) 259-0111,30 reviews,"American (Traditional), Sports Bars, Breakfast & Brunch",Mon 8:00 AM - 12:00 AM (Next day) Tue 8:00 AM - 12:00 AM (Next day) Open now Wed 8:00 AM - 12:00 AM (Next day) Thu 8:00 AM - 12:00 AM (Next day) Fri 8:00 AM - 2:00 AM (Next day) Sat 8:00 AM - 2:00 AM (Next day) Sun 8:00 AM - 12:00 AM (Next day),4 star rating,http://thehighhorsesaloonandea…,Unclaimed,https://www.yelp.com/biz/the-high-horse-eatery-and-saloon-billings?osq=restaurants
23,https://s3-media0.fl.yelpcdn.com/bphoto/z8N3gNtKoZxVQpzdEo9Wsw/l.jpg,Ciao Mambo,"2301 Montana Ave Billings, MT 59101",(406) 325-5100,122 reviews,Italian,Mon Closed Tue 5:00 PM - 9:00 PM Open now Wed 5:00 PM - 9:00 PM Thu 5:00 PM - 9:00 PM Fri 5:00 PM - 10:00 PM Sat 5:00 PM - 10:00 PM Sun 5:00 PM - 9:00 PM,4 star rating,https://www.ciaomambo.com,Claimed,https://www.yelp.com/biz/ciao-mambo-billings?osq=restaurants
24,https://s3-media0.fl.yelpcdn.com/bphoto/wE3ljGwiRouecTCHDYhHoQ/l.jpg,Imperial Thai,"2612 Belknap Av Billings, MT 59101",(406) 969-3330,134 reviews,"Thai, Buffets",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 10:00 PM Sat 11:00 AM - 10:00 PM Sun 11:00 AM - 9:00 PM,4 star rating,https://www.ciaomambo.com,Claimed,https://www.yelp.com/biz/imperial-thai-billings?osq=restaurants
25,https://s3-media0.fl.yelpcdn.com/bphoto/UD7ti9BzgvtKqGGwUA6YPQ/l.jpg,Chipotle Mexican Grill,"1601 Grand Ave Ste 100 Billings, MT 59102",(406) 245-1013,34 reviews,"Mexican, Fast Food",Mon 10:45 AM - 10:00 PM Tue 10:45 AM - 10:00 PM Open now Wed 10:45 AM - 10:00 PM Thu 10:45 AM - 10:00 PM Fri 10:45 AM - 10:00 PM Sat 10:45 AM - 10:00 PM Sun 10:45 AM - 10:00 PM,2.5 star rating,http://www.chipotle.com,Claimed,https://www.yelp.com/adredir?ad_business_id=x2ohT5Ry8uEhOQpfsNDx6g&campaign_id=Esh9Llg90isBLElE5kmFJg&click_origin=search_results&placement=below_search&placement_slot=1&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fchipotle-mexican-grill-billings&request_id=3e86dd899a0eed25&signature=acc3a6fa450b148d3e23ab3cd1654ec8d03a2255cc8fa5005d4c82af77eb5431&slot=0
26,https://s3-media0.fl.yelpcdn.com/bphoto/R0lNxRc6qj2MknrAyDgChA/l.jpg,Firehouse Subs,"2950 King Ave W Ste 4 Billings, MT 59102",(406) 969-1860,6 reviews,"Sandwiches, Fast Food, Delis",Mon 10:30 AM - 9:00 PM Tue 10:30 AM - 9:00 PM Open now Wed 10:30 AM - 9:00 PM Thu 10:30 AM - 9:00 PM Fri 10:30 AM - 9:00 PM Sat 10:30 AM - 9:00 PM Sun 10:30 AM - 9:00 PM,4 star rating,https://www.firehousesubs.com,Claimed,https://www.yelp.com/adredir?ad_business_id=aQiOz6s8TGSVGs10xP0esw&campaign_id=nVLeQtL0TzSFjoCf7RJo9g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Ffirehouse-subs-billings&request_id=094d2902b463cffa&signature=714634745b653fd124674cb8fbeef5578b27ec0a6959180d7d64c22d5f883efd&slot=0
27,https://s3-media0.fl.yelpcdn.com/bphoto/GScHZeIdk0NPxmtT68d5MQ/l.jpg,Sonic Drive-In,"601 North Main St Billings, MT 59105",(406) 245-2197,48 reviews,"Fast Food, Burgers, Ice Cream & Frozen Yogurt",Mon 8:00 AM - 11:00 PM Tue 8:00 AM - 11:00 PM Open now Wed 8:00 AM - 11:00 PM Thu 8:00 AM - 11:00 PM Fri 8:00 AM - 11:00 PM Sat 8:00 AM - 11:00 PM Sun 8:00 AM - 11:00 PM,1.5 star rating,http://www.sonicdrivein.com,Claimed,https://www.yelp.com/adredir?ad_business_id=D0HuXizLazYZxZNNxDzmGg&campaign_id=85Y1qVE9aCx7yb3jtbVt2g&click_origin=search_results&placement=above_search&placement_slot=0&redirect_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsonic-drive-in-billings&request_id=094d2902b463cffa&signature=e152ebeb4edf33aad5e57689a87336f7ae9eb901aad80d686c70922a151aae92&slot=1
28,https://s3-media0.fl.yelpcdn.com/bphoto/b3-bmt1b9l0pKgQFXe8afg/l.jpg,La Tinga,"113 N 30th St Billings, MT 59101",(406) 696-8828,102 reviews,Mexican,Mon Closed Tue 7:00 AM - 3:00 PM Closed now Wed 7:00 AM - 3:00 PM Thu 7:00 AM - 3:00 PM Fri 7:00 AM - 3:00 PM Sat 7:00 AM - 3:00 PM Sun Closed,4.5 star rating,http://orderlatingabillings.co…,Unclaimed,https://www.yelp.com/biz/la-tinga-billings?osq=restaurants
29,https://s3-media0.fl.yelpcdn.com/bphoto/OGOSkwF7YFBofCmlwguPLg/l.jpg,Five on Black,"316 S 24th St W Billings, MT 59102",(406) 534-2626,55 reviews,"Fast Food, Brazilian, Gluten-Free",Mon 11:00 AM - 9:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun 11:00 AM - 9:00 PM,4.5 star rating,http://Fiveonblack.com,Claimed,https://www.yelp.com/biz/five-on-black-billings?osq=restaurants
30,https://s3-media0.fl.yelpcdn.com/bphoto/4FFEF9jWFPyrAFG59NS3kA/l.jpg,Lemongrass Thai Restaurant,"2695 King Ave W Billings, MT 59102",(406) 294-8881,154 reviews,Thai,"Mon Closed Tue 5:00 PM - 7:30 PM Open, special hours Normally 11:30 AM - 2:00 PM 5:00 PM - 7:30 PM Wed 11:30 AM - 2:00 PM 5:00 PM - 7:30 PM Thu 11:30 AM - 2:00 PM 5:00 PM - 7:30 PM Fri 11:30 AM - 2:00 PM 5:00 PM - 7:30 PM Sat 12:00 PM - 2:00 PM 5:00 PM - 7:30 PM Sun Closed",4.5 star rating,http://Fiveonblack.com,Claimed,https://www.yelp.com/biz/lemongrass-thai-restaurant-billings?osq=restaurants
31,https://s3-media0.fl.yelpcdn.com/bphoto/gl9myhIUnhJTE2xvwlQGMA/l.jpg,The Ohana Poke,"1595 Grand Ave Ste 260 Billings, MT 59102",(406) 534-2353,46 reviews,"Poke, Hawaiian",Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 8:00 PM Open now Wed 11:00 AM - 8:00 PM Thu 11:00 AM - 8:00 PM Fri 11:00 AM - 8:00 PM Sat 11:00 AM - 8:00 PM Sun Closed,4 star rating,https://ohanapokecompany.com,Claimed,https://www.yelp.com/biz/the-ohana-poke-billings-5?osq=restaurants
32,https://s3-media0.fl.yelpcdn.com/bphoto/ERMw61R8sVVPRJjXdVx5aQ/l.jpg,Los Mayas Mexican Restaurant,"1212 Grand Ave Ste 12 Billings, MT 59102",(406) 254-9820,88 reviews,Mexican,Mon 11:00 AM - 8:00 PM Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 11:00 AM - 9:00 PM Sun Closed,4 star rating,https://ohanapokecompany.com,Claimed,https://www.yelp.com/biz/los-mayas-mexican-restaurant-billings-3?osq=restaurants
33,https://s3-media0.fl.yelpcdn.com/bphoto/xwLP1RKgtO4zFYDqBO4sAw/l.jpg,Montana Sky,"27 N 27th St Billings, MT 59101",(406) 252-7400,36 reviews,"American (New), Steakhouses",Mon 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM Tue 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM Open now Wed 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM Thu 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM Fri 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM Sat 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM Sun 6:00 AM - 11:00 AM 5:00 PM - 10:00 PM,3.5 star rating,https://doubletree3.hilton.com…,Claimed,https://www.yelp.com/biz/montana-sky-billings?osq=restaurants
34,https://s3-media0.fl.yelpcdn.com/bphoto/gjsjzwZWWr0bBqhf8rn8CQ/l.jpg,Stella's Kitchen & Bakery,"2525 1st Ave N Billings, MT 59101",(406) 248-3060,323 reviews,"Sandwiches, Bakeries, Breakfast & Brunch",Mon 5:30 AM - 3:00 PM Tue 5:30 AM - 3:00 PM Closed now Wed 5:30 AM - 3:00 PM Thu 5:30 AM - 3:00 PM Fri 5:30 AM - 3:00 PM Sat 5:30 AM - 3:00 PM Sun 6:30 AM - 1:00 PM,4 star rating,https://stellaskitchenandbaker…,Unclaimed,https://www.yelp.com/biz/stellas-kitchen-and-bakery-billings-2?osq=restaurants
35,https://s3-media0.fl.yelpcdn.com/bphoto/fhCpdS0_6BUC7oOUkOk3RQ/l.jpg,Local Kitchen & Bar,"1430 Country Manor Blvd Billings, MT 59102",(406) 534-8601,112 reviews,"American (New), Bars",Mon Closed Tue 11:00 AM - 9:00 PM Open now Wed 11:00 AM - 9:00 PM Thu 11:00 AM - 9:00 PM Fri 11:00 AM - 9:00 PM Sat 9:00 AM - 9:00 PM Sun 9:00 AM - 2:00 PM,4 star rating,http://www.localbillings.com,Unclaimed,https://www.yelp.com/biz/local-kitchen-and-bar-billings?osq=restaurants
36,https://s3-media0.fl.yelpcdn.com/bphoto/Dv2xnEYLWeDeIkpWJNXNpw/l.jpg,Samurai Japanese Steak and Seafood House,"3429 Central Ave Ste F Billings, MT 59102",(406) 656-0448,79 reviews,"Japanese, Seafood, Vietnamese",Mon Closed Tue 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Open now Wed 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Thu 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Fri 11:00 AM - 2:00 PM 5:00 PM - 8:00 PM Sat 5:00 PM - 8:00 PM Sun Closed,4.5 star rating,http://pho06.com,Claimed,https://www.yelp.com/biz/samurai-japanese-steak-and-seafood-house-billings?osq=restaurants
37,https://s3-media0.fl.yelpcdn.com/bphoto/3qMN7sPocfMhM8XtC0aqqA/l.jpg,The Divide Bar & Grill,"4020 Montana Sapphire Dr Billings, MT 59106",(406) 894-2206,85 reviews,"Gastropubs, Burgers, American (Traditional)",Mon 11:00 AM - 12:00 AM (Next day) Tue 11:00 AM - 12:00 AM (Next day) Open now Wed 11:00 AM - 12:00 AM (Next day) Thu 11:00 AM - 12:00 AM (Next day) Fri 11:00 AM - 12:00 AM (Next day) Sat 11:00 AM - 12:00 AM (Next day) Sun 11:00 AM - 12:00 AM (Next day),4 star rating,https://dividebargrill.com,Claimed,https://www.yelp.com/biz/the-divide-bar-and-grill-billings?osq=restaurants
